,T0/S_H__T,T0/T,log_Fuel(%),log_Oxidizer(%),log_P(atm)
503,0.0965,0.7195,-0.7492,1.6528,0.6363
504,0.0974,0.7187,-0.7336,1.658,0.6288
505,0.0971,0.7164,-0.7807,1.607,0.6292
506,0.0969,0.7185,-0.7294,1.6667,0.6105
507,0.0988,0.7169,-0.742,1.6422,0.6218
508,0.0979,0.7193,-0.7357,1.6561,0.6355
509,0.0981,0.719,-0.7401,1.6596,0.6233
510,0.0972,0.7171,-0.7441,1.6479,0.6128
511,0.0969,0.7197,-0.7627,1.6472,0.6402
512,0.097,0.7199,-0.7675,1.6367,0.6293
513,0.0971,0.7184,-0.739,1.658,0.6275
514,0.0954,0.718,-0.7569,1.6525,0.6148
515,0.0976,0.7168,-0.7159,1.6579,0.6204
516,0.0979,0.7161,-0.7292,1.6481,0.6203
517,0.0995,0.7159,-0.7153,1.6596,0.6173
518,0.0973,0.7173,-0.7383,1.6417,0.6306
519,0.0983,0.7177,-0.7387,1.6511,0.6322
520,0.096,0.7198,-0.8221,1.5854,0.6451
521,0.0973,0.7181,-0.7605,1.6371,0.6279
522,0.0976,0.7176,-0.7484,1.6526,0.6269
523,0.0997,0.7164,-0.7146,1.6563,0.6183
524,0.0974,0.717,-0.7426,1.6407,0.6322
525,0.0976,0.7181,-0.7352,1.6568,0.6207
526,0.0971,0.7172,-0.7277,1.6562,0.6128
527,0.0988,0.7173,-0.7345,1.6459,0.6126
528,0.0975,0.718,-0.7566,1.6409,0.6102
529,0.0993,0.7171,-0.7318,1.6534,0.6195
530,0.0982,0.7172,-0.7218,1.6477,0.6306
531,0.0986,0.7181,-0.7139,1.6674,0.6142
532,0.098,0.7175,-0.7335,1.65,0.6177
533,0.0986,0.7183,-0.732,1.6513,0.6267
534,0.0988,0.7177,-0.7203,1.6631,0.61
535,0.0967,0.7182,-0.7531,1.6477,0.6292
536,0.0984,0.7179,-0.7299,1.6578,0.6226
537,0.0981,0.7164,-0.7473,1.6377,0.6136
538,0.0986,0.7166,-0.743,1.649,0.6203
539,0.0972,0.7183,-0.7485,1.646,0.6259
540,0.0973,0.7174,-0.739,1.6559,0.6154
541,0.0988,0.7194,-0.7459,1.6488,0.6282
542,0.0976,0.7177,-0.7253,1.6694,0.624
543,0.0989,0.7171,-0.7344,1.6482,0.6165
544,0.0978,0.7174,-0.725,1.6546,0.629
545,0.0974,0.7179,-0.7473,1.654,0.6343
546,0.0987,0.7179,-0.7541,1.6371,0.6282
547,0.0974,0.7171,-0.7437,1.6458,0.6153
548,0.0983,0.7176,-0.7431,1.6489,0.6214
549,0.097,0.7194,-0.7442,1.6556,0.6289
550,0.0972,0.7165,-0.7261,1.6678,0.6235
551,0.0975,0.7185,-0.745,1.6353,0.6368
552,0.099,0.7162,-0.7306,1.6523,0.6118
553,0.0975,0.7163,-0.7387,1.6439,0.6226
554,0.0979,0.7172,-0.76,1.6271,0.6164
555,0.0986,0.7176,-0.7263,1.6602,0.624
556,0.0977,0.7172,-0.7568,1.6421,0.6335
557,0.098,0.718,-0.7601,1.6343,0.6266
558,0.0989,0.7168,-0.7213,1.664,0.6214
559,0.0991,0.7172,-0.7098,1.6722,0.6096
560,0.0978,0.7183,-0.7469,1.6362,0.6255
561,0.0993,0.7163,-0.7142,1.6529,0.617
562,0.096,0.7182,-0.8088,1.6013,0.6203
563,0.0977,0.7173,-0.7687,1.6169,0.6217
564,0.0976,0.7171,-0.7448,1.6493,0.612
565,0.0986,0.7175,-0.7245,1.6592,0.6209
566,0.099,0.7177,-0.7225,1.6545,0.6335
567,0.0977,0.7197,-0.7529,1.6484,0.6259
568,0.0974,0.7175,-0.7817,1.6106,0.6327
569,0.0968,0.7172,-0.7704,1.6274,0.6169
570,0.0989,0.7152,-0.7169,1.6616,0.6139
571,0.0991,0.7161,-0.7031,1.6606,0.6133
572,0.0968,0.718,-0.744,1.6435,0.6172
573,0.0981,0.7183,-0.7227,1.6653,0.607
574,0.0989,0.7175,-0.7332,1.6507,0.6195
575,0.0978,0.7179,-0.7416,1.6524,0.6108
576,0.0971,0.7188,-0.7427,1.6582,0.6159
577,0.0972,0.7179,-0.7658,1.6302,0.6095
578,0.097,0.7198,-0.7375,1.6704,0.6403
579,0.099,0.7171,-0.7107,1.6589,0.6148
580,0.0977,0.7173,-0.7306,1.6495,0.6147
581,0.0986,0.7179,-0.751,1.6384,0.6381
582,0.0974,0.7179,-0.755,1.6426,0.6131
583,0.098,0.7178,-0.742,1.6486,0.6213
584,0.0984,0.7168,-0.7459,1.6464,0.6161
585,0.0967,0.718,-0.7873,1.6158,0.6285
586,0.0978,0.7178,-0.7486,1.6443,0.6111
587,0.0971,0.7184,-0.7386,1.6516,0.6271
588,0.0991,0.7177,-0.7591,1.6246,0.6269
589,0.0977,0.7168,-0.7399,1.6482,0.6293
590,0.0987,0.7171,-0.7217,1.6578,0.6213
591,0.097,0.7177,-0.7515,1.6441,0.6222
592,0.096,0.7192,-0.7418,1.6639,0.6271
593,0.0979,0.7177,-0.7344,1.6445,0.6275
594,0.0979,0.7178,-0.7326,1.6548,0.6312
595,0.0981,0.717,-0.7301,1.6583,0.5931
596,0.0985,0.7163,-0.7523,1.6229,0.6301
597,0.0997,0.7186,-0.7238,1.657,0.6064
598,0.0973,0.7173,-0.7612,1.6336,0.6167
599,0.0974,0.7169,-0.73,1.6574,0.6101
600,0.0996,0.7173,-0.7205,1.6654,0.6148
601,0.098,0.7177,-0.7713,1.6237,0.6328
602,0.0991,0.7166,-0.7274,1.6551,0.6264
603,0.0976,0.7175,-0.7534,1.64,0.623
604,0.0979,0.7186,-0.7516,1.646,0.6311
605,0.0991,0.7175,-0.7168,1.6626,0.6215
606,0.0985,0.7179,-0.7616,1.6315,0.6381
607,0.0984,0.7181,-0.7486,1.6441,0.6213
608,0.098,0.717,-0.7631,1.6213,0.6331
609,0.0976,0.7177,-0.7274,1.6564,0.6287
610,0.0975,0.7178,-0.7467,1.6518,0.621
611,0.0982,0.7173,-0.7428,1.6416,0.6234
612,0.0986,0.7183,-0.724,1.6652,0.6099
613,0.0987,0.7167,-0.7219,1.6526,0.6298
614,0.0981,0.7177,-0.7306,1.6532,0.6241
615,0.0982,0.7173,-0.7408,1.6491,0.6206
616,0.0973,0.7181,-0.7537,1.6411,0.6389
617,0.0989,0.7171,-0.7434,1.6384,0.6204
618,0.0985,0.7178,-0.7688,1.621,0.6194
619,0.0972,0.7186,-0.7513,1.6426,0.6316
620,0.0984,0.7167,-0.7614,1.6277,0.625
621,0.0981,0.7175,-0.7291,1.6581,0.6317
622,0.0991,0.7168,-0.7485,1.6322,0.6219
623,0.0994,0.7169,-0.7538,1.6271,0.6275
624,0.0965,0.7168,-0.7547,1.6404,0.6186
625,0.098,0.7176,-0.7517,1.6412,0.6194
626,0.0982,0.717,-0.7225,1.6584,0.6153
627,0.0977,0.7184,-0.746,1.6505,0.6239
628,0.098,0.7172,-0.7528,1.6366,0.6147
629,0.0974,0.7175,-0.7309,1.6559,0.608
630,0.0984,0.7184,-0.7386,1.645,0.6205
631,0.0971,0.7165,-0.7305,1.6542,0.6287
632,0.098,0.7168,-0.7471,1.64,0.6092
633,0.0975,0.7183,-0.7812,1.6047,0.6342
634,0.0997,0.7181,-0.7016,1.6768,0.6245
635,0.099,0.7174,-0.7957,1.5869,0.6411
636,0.0985,0.7168,-0.7322,1.6488,0.6279
637,0.0975,0.7181,-0.7439,1.6526,0.6251
638,0.0967,0.7187,-0.7647,1.6327,0.6336
639,0.0984,0.7188,-0.7584,1.6384,0.6362
640,0.0966,0.7189,-0.7449,1.6572,0.6169
641,0.0985,0.7161,-0.7142,1.6618,0.6178
642,0.0982,0.7189,-0.747,1.6496,0.6225
643,0.0977,0.719,-0.7418,1.6476,0.6175
644,0.0978,0.7169,-0.7309,1.6456,0.6247
645,0.099,0.7168,-0.7228,1.6543,0.6255
646,0.0986,0.7168,-0.725,1.6499,0.624
647,0.0975,0.7189,-0.7558,1.6373,0.6284
648,0.0975,0.7179,-0.7549,1.6397,0.6233
649,0.0965,0.7175,-0.7559,1.6444,0.6336
650,0.0984,0.7184,-0.7243,1.6544,0.6273
651,0.0981,0.7177,-0.7219,1.6674,0.616
652,0.0984,0.7173,-0.7378,1.6486,0.6136
653,0.0963,0.7188,-0.7646,1.6389,0.641
654,0.0982,0.7178,-0.73,1.6546,0.6106
655,0.0956,0.7166,-0.7569,1.6461,0.6155
656,0.0976,0.7176,-0.7267,1.6551,0.6192
657,0.0958,0.7183,-0.753,1.648,0.628
658,0.0989,0.7173,-0.7089,1.6656,0.6249
659,0.0991,0.7182,-0.7321,1.6549,0.6279
660,0.0967,0.7205,-0.7517,1.6563,0.6345
661,0.0963,0.7178,-0.7634,1.635,0.6109
662,0.0981,0.7183,-0.7456,1.6456,0.6199
663,0.0989,0.7177,-0.7249,1.6464,0.6182
664,0.0979,0.7174,-0.773,1.6166,0.6297
665,0.0982,0.718,-0.7685,1.6279,0.6308
666,0.0965,0.7193,-0.7492,1.655,0.625
667,0.0962,0.7179,-0.756,1.6506,0.6342
668,0.098,0.7192,-0.7576,1.6361,0.6442
669,0.0988,0.7178,-0.7614,1.6237,0.6304
670,0.0989,0.7178,-0.7436,1.6442,0.6333
671,0.0977,0.7186,-0.7259,1.6622,0.6308
672,0.0976,0.7167,-0.7526,1.6429,0.6186
673,0.0972,0.7182,-0.7554,1.6399,0.6217
674,0.0982,0.7189,-0.7684,1.6189,0.632
675,0.0979,0.7187,-0.7512,1.644,0.632
676,0.0973,0.718,-0.7552,1.6416,0.6376
677,0.0964,0.7179,-0.7867,1.6074,0.6238
678,0.0991,0.7176,-0.7389,1.6485,0.6249
679,0.0985,0.7181,-0.7411,1.6533,0.622
680,0.0987,0.7169,-0.7327,1.6525,0.6162
681,0.0956,0.7187,-0.7538,1.6459,0.6272
682,0.0973,0.7174,-0.7382,1.6508,0.6166
683,0.0985,0.7187,-0.7414,1.6498,0.6016
684,0.0987,0.7174,-0.7318,1.6487,0.6223
685,0.0976,0.7181,-0.7391,1.6509,0.6246
686,0.0978,0.7168,-0.7341,1.6484,0.6247
687,0.0987,0.7192,-0.7432,1.6508,0.6185
688,0.0979,0.7173,-0.7231,1.6616,0.6175
689,0.0972,0.7181,-0.7447,1.6529,0.6245
690,0.0965,0.7177,-0.7388,1.6542,0.6185
691,0.0979,0.7175,-0.7378,1.6452,0.6188
692,0.0977,0.7167,-0.7438,1.6393,0.6308
693,0.0977,0.7171,-0.7204,1.6625,0.6237
694,0.0981,0.7176,-0.729,1.6513,0.6296
695,0.0994,0.718,-0.7127,1.6587,0.6228
696,0.0987,0.7171,-0.7235,1.6536,0.6236
697,0.0972,0.7171,-0.7796,1.6154,0.6231
698,0.0981,0.7172,-0.7579,1.6313,0.6287
699,0.0974,0.7172,-0.7817,1.6101,0.6318
700,0.0981,0.7156,-0.7172,1.6587,0.6174
701,0.0977,0.7158,-0.7152,1.6615,0.6262
702,0.0977,0.7174,-0.7357,1.6485,0.6206
703,0.0981,0.7189,-0.729,1.6537,0.627
704,0.0976,0.7194,-0.7449,1.6542,0.6242
705,0.0974,0.7176,-0.7334,1.6531,0.6118
706,0.0995,0.7171,-0.7319,1.6507,0.6254
707,0.0982,0.717,-0.7231,1.6636,0.6072
708,0.0985,0.7186,-0.7294,1.6522,0.627
709,0.0981,0.7176,-0.722,1.6602,0.6227
710,0.0975,0.7183,-0.7383,1.6525,0.6321
711,0.0991,0.716,-0.7269,1.6529,0.6253
712,0.0968,0.7167,-0.7732,1.6109,0.6189
713,0.0985,0.7181,-0.7332,1.6524,0.6322
714,0.0973,0.7189,-0.7749,1.6229,0.6331
715,0.098,0.7186,-0.7638,1.6389,0.6052
716,0.0991,0.7181,-0.7101,1.6695,0.6194
717,0.0981,0.717,-0.7443,1.6367,0.6223
718,0.0984,0.7191,-0.7344,1.6522,0.6337
719,0.0979,0.7172,-0.7269,1.6615,0.6149
720,0.0953,0.7165,-0.7564,1.6397,0.6175
721,0.0976,0.7184,-0.7361,1.6648,0.6147
722,0.0994,0.7172,-0.7086,1.6643,0.6188
723,0.0971,0.7176,-0.7488,1.6486,0.6271
724,0.0976,0.7168,-0.7526,1.6287,0.6282
725,0.097,0.7177,-0.732,1.6609,0.6134
726,0.1001,0.7167,-0.7154,1.6534,0.6342
727,0.0982,0.7179,-0.7678,1.629,0.6191
728,0.0989,0.7178,-0.733,1.6493,0.6188
729,0.0983,0.7185,-0.7413,1.6479,0.6241
730,0.098,0.7171,-0.7483,1.6392,0.6341
731,0.0984,0.7181,-0.7192,1.6623,0.626
732,0.0985,0.7173,-0.7315,1.6499,0.6231
733,0.0998,0.7172,-0.7347,1.6399,0.6294
734,0.0985,0.7184,-0.7347,1.6461,0.6293
735,0.1001,0.7156,-0.7292,1.6387,0.6084
736,0.0983,0.7186,-0.7354,1.6491,0.6205
737,0.0965,0.7176,-0.8242,1.5869,0.6354
738,0.0987,0.7186,-0.7328,1.6616,0.6312
739,0.099,0.717,-0.7249,1.6561,0.616
740,0.0969,0.7173,-0.7446,1.6424,0.6329
741,0.0978,0.7185,-0.7444,1.6583,0.6218
742,0.0974,0.7182,-0.7512,1.645,0.6147
743,0.0984,0.7173,-0.7222,1.6582,0.6101
744,0.0975,0.7176,-0.7379,1.6473,0.6227
745,0.0979,0.7177,-0.7383,1.6534,0.6215
746,0.0979,0.7182,-0.7767,1.6228,0.6365
747,0.099,0.7168,-0.7339,1.643,0.6191
748,0.0991,0.7175,-0.7129,1.6625,0.6141
749,0.0987,0.7172,-0.7263,1.6484,0.6291
750,0.0977,0.7162,-0.7373,1.644,0.6072
751,0.0967,0.7179,-0.7524,1.6455,0.6182
752,0.0992,0.7167,-0.7324,1.6436,0.6117
753,0.0986,0.7165,-0.7387,1.6433,0.623
754,0.0982,0.7176,-0.7307,1.6586,0.6103
755,0.0988,0.718,-0.7258,1.6542,0.624
756,0.0995,0.7181,-0.7146,1.6632,0.6326
757,0.0982,0.7181,-0.7332,1.6486,0.6234
758,0.0982,0.7183,-0.7473,1.6479,0.6249
759,0.0977,0.717,-0.7467,1.6448,0.6362
760,0.0979,0.7152,-0.7343,1.6486,0.603
761,0.0963,0.7181,-0.7515,1.6512,0.6403
762,0.0974,0.7174,-0.7331,1.6572,0.6085
763,0.0969,0.7189,-0.7346,1.659,0.6306
764,0.0971,0.7189,-0.7467,1.6499,0.6204
765,0.0967,0.7178,-0.7489,1.6562,0.6232
766,0.0979,0.7199,-0.7409,1.6575,0.6242
767,0.0968,0.7195,-0.7422,1.6559,0.6214
768,0.0967,0.719,-0.7431,1.6617,0.6147
769,0.0976,0.7174,-0.7335,1.652,0.6179
770,0.0985,0.7168,-0.7167,1.664,0.6221
771,0.0983,0.7188,-0.7633,1.6296,0.6319
772,0.0984,0.7171,-0.7195,1.6505,0.617
773,0.0988,0.7195,-0.7348,1.6538,0.6415
774,0.0988,0.7173,-0.7203,1.6575,0.6195
775,0.0962,0.7188,-0.7544,1.6487,0.6322
776,0.0984,0.7183,-0.7426,1.6467,0.6399
777,0.0973,0.7182,-0.7432,1.648,0.6211
778,0.099,0.7183,-0.7201,1.6642,0.6121
779,0.0975,0.7173,-0.766,1.6222,0.6273
780,0.0979,0.7178,-0.7443,1.6482,0.6238
781,0.098,0.7182,-0.7715,1.6126,0.6331
782,0.0982,0.7158,-0.7476,1.6361,0.6076
783,0.0974,0.7178,-0.7398,1.6491,0.6325
784,0.0961,0.7169,-0.7656,1.6389,0.6124
785,0.0969,0.7175,-0.7722,1.6215,0.6081
786,0.0973,0.7175,-0.7523,1.6484,0.6183
787,0.0974,0.7167,-0.7654,1.6281,0.6169
788,0.0991,0.7169,-0.7308,1.6402,0.6121
789,0.0977,0.7185,-0.7521,1.6385,0.6183
790,0.097,0.7183,-0.7339,1.6654,0.6402
791,0.0974,0.7174,-0.7208,1.6675,0.6274
792,0.0973,0.7172,-0.7247,1.6598,0.6243
793,0.0991,0.718,-0.7344,1.636,0.6479
794,0.0973,0.7148,-0.7415,1.6397,0.6157
795,0.0969,0.7173,-0.7467,1.6526,0.6202
796,0.0989,0.7182,-0.7261,1.6574,0.6316
797,0.0981,0.7176,-0.7558,1.6318,0.6267
798,0.0975,0.7183,-0.7735,1.6219,0.6294
799,0.0993,0.7158,-0.7316,1.6454,0.6134
800,0.0962,0.7177,-0.7542,1.6406,0.6146
801,0.0988,0.7183,-0.7545,1.6387,0.6325
802,0.0981,0.7194,-0.7452,1.6455,0.6338
803,0.0983,0.7195,-0.7391,1.6505,0.6206
804,0.0984,0.7165,-0.7319,1.6442,0.6133
805,0.0991,0.7174,-0.7258,1.6547,0.6157
806,0.0976,0.7186,-0.7775,1.6209,0.6308
807,0.0978,0.7179,-0.7386,1.6465,0.6298
808,0.0959,0.7173,-0.7466,1.6579,0.6155
809,0.097,0.7171,-0.7376,1.6578,0.6164
810,0.0966,0.717,-0.7645,1.6315,0.6345
811,0.098,0.718,-0.7431,1.6473,0.6245
812,0.0971,0.7186,-0.7673,1.6332,0.6164
813,0.0982,0.7167,-0.7407,1.6486,0.6192
814,0.0976,0.7168,-0.7483,1.6424,0.6128
815,0.0976,0.7185,-0.7341,1.6502,0.6262
816,0.0971,0.718,-0.7443,1.6479,0.619
817,0.0967,0.7187,-0.8138,1.5865,0.6321
818,0.0967,0.7183,-0.7484,1.6452,0.6283
819,0.098,0.7173,-0.7321,1.6512,0.6264
820,0.0989,0.7171,-0.7202,1.6559,0.6279
821,0.098,0.7175,-0.7306,1.6623,0.6129
822,0.0983,0.7185,-0.7318,1.6608,0.6245
823,0.098,0.7176,-0.7264,1.6548,0.6206
824,0.0981,0.7175,-0.731,1.6511,0.625
825,0.0988,0.7176,-0.7368,1.6408,0.6374
826,0.0968,0.7176,-0.732,1.6564,0.6244
827,0.0983,0.7178,-0.732,1.653,0.6254
828,0.0971,0.7172,-0.7504,1.6398,0.6175
829,0.0977,0.7185,-0.7309,1.6613,0.6304
830,0.0972,0.7171,-0.751,1.6412,0.6266
831,0.0974,0.7181,-0.7362,1.6585,0.6296
832,0.0976,0.7182,-0.7449,1.6458,0.6168
833,0.0986,0.7183,-0.7249,1.6623,0.6233
834,0.0974,0.7174,-0.7349,1.6586,0.6014
835,0.098,0.7168,-0.7366,1.6447,0.6241
836,0.0986,0.7174,-0.7382,1.6474,0.627
837,0.0981,0.717,-0.7424,1.6418,0.6297
838,0.0969,0.7195,-0.772,1.6367,0.6419
839,0.0981,0.7186,-0.7519,1.6381,0.6273
840,0.0995,0.7174,-0.7278,1.6534,0.6175
841,0.0974,0.7182,-0.7904,1.6098,0.6368
842,0.0973,0.7179,-0.7554,1.638,0.6222
843,0.0964,0.7177,-0.768,1.6311,0.6206
844,0.0989,0.7161,-0.729,1.6425,0.6286
845,0.0991,0.717,-0.7167,1.6656,0.6117
846,0.0971,0.7184,-0.7517,1.6486,0.6178
847,0.0988,0.7187,-0.7366,1.6587,0.6185
848,0.0974,0.7176,-0.7741,1.6254,0.6248
849,0.0974,0.7175,-0.7585,1.6389,0.6019
850,0.0963,0.717,-0.7553,1.6412,0.6278
851,0.0973,0.7176,-0.7513,1.6429,0.6258
852,0.0953,0.7182,-0.7561,1.6486,0.6192
853,0.0974,0.7178,-0.752,1.6396,0.6267
854,0.0991,0.7176,-0.7164,1.6659,0.6185
855,0.0976,0.7179,-0.7584,1.629,0.6078
856,0.0982,0.7184,-0.7498,1.6455,0.6336
857,0.0978,0.72,-0.7483,1.654,0.6265
858,0.097,0.7176,-0.7391,1.6502,0.6229
859,0.0967,0.7178,-0.7795,1.6196,0.6112
860,0.0992,0.7176,-0.7113,1.6622,0.6241
861,0.0989,0.7181,-0.7302,1.6565,0.6256
862,0.0973,0.7182,-0.7278,1.6647,0.6161
863,0.0972,0.7167,-0.7313,1.6464,0.6207
864,0.0969,0.7173,-0.751,1.6429,0.6159
865,0.0965,0.7177,-0.7429,1.6488,0.6196
866,0.0993,0.7184,-0.7161,1.6593,0.63
867,0.0979,0.7173,-0.7342,1.655,0.6212
868,0.098,0.7174,-0.7579,1.6262,0.6083
869,0.1002,0.7187,-0.7117,1.6638,0.6338
870,0.0965,0.72,-0.752,1.6543,0.6295
871,0.0975,0.7185,-0.7504,1.6475,0.6291
872,0.0983,0.7169,-0.7243,1.6504,0.6342
873,0.099,0.7189,-0.7522,1.6422,0.6228
874,0.0993,0.718,-0.7324,1.6412,0.6194
875,0.0978,0.7185,-0.8038,1.5937,0.6363
876,0.0982,0.7176,-0.7347,1.6519,0.621
877,0.0982,0.7176,-0.7496,1.6446,0.6171
878,0.0986,0.717,-0.7276,1.645,0.6322
879,0.0979,0.717,-0.7446,1.649,0.6129
880,0.0981,0.7178,-0.7391,1.6457,0.6278
881,0.0966,0.7176,-0.7394,1.6598,0.6211
882,0.0979,0.716,-0.7418,1.6481,0.6236
883,0.0978,0.7171,-0.7518,1.6349,0.6367
884,0.0985,0.7187,-0.7359,1.6551,0.6246
885,0.0967,0.7169,-0.7426,1.6464,0.631
886,0.0975,0.719,-0.7445,1.6521,0.6192
887,0.0974,0.7197,-0.7597,1.6482,0.6204
888,0.0978,0.7177,-0.7518,1.6382,0.6321
889,0.0967,0.7191,-0.7544,1.6504,0.6245
890,0.0967,0.7175,-0.7339,1.6677,0.6243
891,0.0972,0.7202,-0.7655,1.6448,0.63
892,0.0975,0.7181,-0.7508,1.6441,0.6257
893,0.0967,0.7179,-0.7393,1.6577,0.625
894,0.0969,0.7181,-0.7517,1.6499,0.6293
895,0.0977,0.7171,-0.7536,1.6335,0.6309
896,0.0976,0.7175,-0.7675,1.6234,0.6271
897,0.0978,0.7189,-0.7446,1.6415,0.6254
898,0.0976,0.7188,-0.7364,1.6586,0.6145
899,0.0982,0.7168,-0.7294,1.6526,0.615
900,0.0976,0.7191,-0.7374,1.6606,0.6214
901,0.0989,0.7172,-0.7168,1.6581,0.6192
902,0.0974,0.7173,-0.7375,1.6464,0.6188
903,0.0974,0.7192,-0.7411,1.6553,0.6359
904,0.0961,0.7189,-0.7957,1.5981,0.6142
905,0.0981,0.7184,-0.7286,1.6629,0.6291
906,0.0988,0.7176,-0.7261,1.6514,0.6213
907,0.0994,0.7165,-0.7055,1.6619,0.6189
908,0.0966,0.7159,-0.7894,1.6019,0.6215
909,0.0985,0.7171,-0.7228,1.6503,0.631
910,0.0956,0.7208,-0.8176,1.5976,0.6451
911,0.0974,0.7186,-0.7396,1.6482,0.622
912,0.0977,0.7171,-0.7452,1.6431,0.6234
913,0.098,0.7192,-0.7889,1.62,0.6252
914,0.095,0.719,-0.7728,1.6454,0.6404
915,0.1003,0.7156,-0.7084,1.6586,0.6236
916,0.099,0.7175,-0.7318,1.6444,0.6186
917,0.0976,0.7191,-0.765,1.6367,0.6294
918,0.0958,0.7193,-0.8265,1.5871,0.6376
919,0.0975,0.7176,-0.7426,1.6451,0.628
920,0.0966,0.7172,-0.7607,1.6411,0.6202
921,0.0973,0.7189,-0.7734,1.6318,0.6183
922,0.0976,0.7185,-0.7545,1.6395,0.627
923,0.0989,0.7165,-0.7199,1.6603,0.6079
924,0.0995,0.7188,-0.739,1.6528,0.6301
925,0.0973,0.7174,-0.7438,1.6513,0.6246
926,0.0979,0.7179,-0.7557,1.639,0.6148
927,0.099,0.7162,-0.7423,1.6341,0.6285
928,0.0976,0.7171,-0.7596,1.6363,0.6225
929,0.0977,0.7181,-0.7394,1.6517,0.6168
930,0.0991,0.7183,-0.7238,1.6555,0.6078
931,0.0972,0.7174,-0.7663,1.6335,0.616
932,0.0976,0.7182,-0.7435,1.64,0.6325
933,0.0984,0.7172,-0.7145,1.6671,0.6204
934,0.0979,0.7169,-0.7412,1.6439,0.6233
935,0.0957,0.7162,-0.7455,1.6375,0.6138
936,0.098,0.7173,-0.7435,1.6521,0.6048
937,0.0996,0.7181,-0.7207,1.6547,0.6239
938,0.099,0.7178,-0.7188,1.6594,0.6094
939,0.0983,0.7177,-0.7463,1.6389,0.6215
940,0.0986,0.7181,-0.7369,1.6436,0.6227
941,0.0977,0.7188,-0.8203,1.5874,0.6382
942,0.0969,0.7178,-0.7612,1.6306,0.6312
943,0.0983,0.716,-0.7356,1.6455,0.6163
944,0.0986,0.7179,-0.7221,1.6583,0.6381
945,0.0969,0.719,-0.7532,1.6403,0.6325
946,0.0981,0.7166,-0.7271,1.6558,0.62
947,0.0977,0.7169,-0.7298,1.6517,0.6112
948,0.0975,0.7181,-0.7404,1.6445,0.6193
949,0.0985,0.7142,-0.7354,1.643,0.6018
950,0.0988,0.7167,-0.7129,1.667,0.6079
951,0.0997,0.7177,-0.6986,1.6769,0.6234
952,0.0976,0.7167,-0.734,1.6515,0.622
953,0.0986,0.7176,-0.7653,1.6281,0.6339
954,0.0983,0.7178,-0.7215,1.661,0.6232
955,0.0981,0.7189,-0.7643,1.6363,0.6269
956,0.0989,0.7174,-0.7261,1.6653,0.6141
957,0.0979,0.7165,-0.7496,1.641,0.6261
958,0.0969,0.7182,-0.7619,1.6319,0.6292
959,0.0985,0.7169,-0.7426,1.6417,0.6117
960,0.0969,0.7149,-0.7529,1.6319,0.6239
961,0.0983,0.719,-0.7486,1.6412,0.6417
962,0.0964,0.7199,-0.769,1.6366,0.6325
963,0.0987,0.7177,-0.7335,1.645,0.6389
964,0.0995,0.7164,-0.7097,1.6552,0.6186
965,0.0973,0.717,-0.7499,1.6422,0.6234
966,0.0956,0.72,-0.7609,1.6479,0.6395
967,0.0982,0.7184,-0.7262,1.6624,0.619
968,0.097,0.7199,-0.8164,1.5874,0.6329
969,0.0983,0.7174,-0.731,1.6513,0.625
970,0.0955,0.7168,-0.7968,1.6024,0.6417
971,0.0983,0.7182,-0.733,1.6536,0.6253
972,0.0977,0.7172,-0.7473,1.6448,0.6259
973,0.0975,0.7181,-0.7357,1.6522,0.6223
974,0.0981,0.7181,-0.7508,1.647,0.6206
975,0.0977,0.7195,-0.758,1.6449,0.63
976,0.0976,0.7202,-0.7456,1.6555,0.6122
977,0.0982,0.7165,-0.7595,1.6288,0.6173
978,0.0984,0.7177,-0.7311,1.6551,0.6171
979,0.097,0.7177,-0.7466,1.6526,0.6166
980,0.0973,0.7178,-0.7477,1.6383,0.617
981,0.0992,0.7172,-0.7338,1.6515,0.6243
982,0.0975,0.7178,-0.7568,1.6372,0.6343
983,0.0994,0.7172,-0.7179,1.6592,0.6159
984,0.0955,0.7184,-0.7972,1.6081,0.6288
985,0.0982,0.7176,-0.7314,1.6563,0.6343
986,0.098,0.7172,-0.7302,1.6566,0.6237
987,0.0969,0.7185,-0.7458,1.6534,0.629
988,0.0977,0.7187,-0.7633,1.6424,0.6132
989,0.0991,0.7171,-0.7174,1.6585,0.6232
990,0.0984,0.7175,-0.732,1.6517,0.6374
991,0.0972,0.7188,-0.7419,1.657,0.6217
992,0.0992,0.7177,-0.7152,1.6607,0.6232
993,0.0977,0.7173,-0.7351,1.6532,0.6157
994,0.0987,0.7176,-0.7283,1.6523,0.6232
995,0.097,0.7178,-0.7404,1.6512,0.6066
996,0.0975,0.7188,-0.7514,1.638,0.6304
997,0.0985,0.719,-0.7375,1.6503,0.6268
998,0.0983,0.7185,-0.7348,1.6573,0.63
999,0.0994,0.7173,-0.7469,1.6349,0.6239
1000,0.0985,0.7174,-0.7334,1.6471,0.6263
1001,0.099,0.7182,-0.7316,1.6601,0.6093
1002,0.0968,0.7186,-0.7589,1.6338,0.6279
1003,0.0992,0.7171,-0.7454,1.6387,0.6114
1004,0.0967,0.7192,-0.8281,1.5832,0.6383
1005,0.097,0.7174,-0.7397,1.6556,0.6234
1006,0.0975,0.7162,-0.7317,1.6405,0.6176
1007,0.0981,0.7177,-0.734,1.6496,0.6299
1008,0.0975,0.7187,-0.7477,1.6467,0.6382
