,T0/S_H__T,T0/T,log_Fuel(%),log_Oxidizer(%),log_P(atm)
1062,0.0476,0.7191,-3.015,-0.0968,1.3723
1063,0.0469,0.7202,-2.9965,-0.0635,1.3922
1064,0.0468,0.7227,-2.9887,-0.0603,1.406
1065,0.0474,0.7252,-2.9892,-0.0506,1.4225
1066,0.0475,0.7238,-3.0042,-0.0716,1.4104
1067,0.0474,0.7167,-2.9636,-0.0624,1.4
1068,0.0454,0.7209,-2.963,-0.0242,1.4333
1069,0.0475,0.7236,-3.0008,-0.0716,1.4103
1070,0.0474,0.7221,-3.0147,-0.096,1.3801
1071,0.047,0.7231,-2.9965,-0.0591,1.4105
1072,0.047,0.7163,-3.026,-0.1189,1.344
1073,0.0453,0.7216,-3.0266,-0.0902,1.3788
1074,0.0462,0.7184,-2.9636,-0.0238,1.4361
1075,0.0473,0.7227,-2.985,-0.057,1.4366
1076,0.047,0.7232,-2.9965,-0.0558,1.4204
1077,0.0473,0.7204,-3.0038,-0.081,1.3723
1078,0.0476,0.7189,-3.0295,-0.1301,1.345
1079,0.0472,0.7211,-2.9965,-0.0729,1.4137
1080,0.0471,0.7224,-2.9993,-0.0698,1.3975
1081,0.0468,0.7197,-3.0265,-0.108,1.3568
1082,0.0477,0.7196,-3.026,-0.1291,1.3474
1083,0.0459,0.722,-2.9993,-0.0595,1.3874
1084,0.047,0.7178,-3.0214,-0.1252,1.3496
1085,0.047,0.7214,-3.004,-0.0779,1.392
1086,0.0473,0.7208,-3.0147,-0.0958,1.3787
1087,0.0474,0.7217,-2.9884,-0.0458,1.4187
1088,0.0472,0.7184,-3.0178,-0.1099,1.3595
1089,0.0478,0.7227,-3.0118,-0.0856,1.3992
1090,0.0466,0.7186,-3.0218,-0.1078,1.3505
1091,0.0473,0.7204,-2.993,-0.0694,1.4227
1092,0.045,0.716,-2.9941,-0.081,1.3783
1093,0.0474,0.7229,-3.0042,-0.0724,1.4108
1094,0.0473,0.7233,-3.0073,-0.0768,1.39
1095,0.0467,0.7215,-3.004,-0.0655,1.4078
1096,0.0459,0.716,-2.9913,-0.0835,1.3916
1097,0.0476,0.7227,-2.9965,-0.0727,1.3989
1098,0.0471,0.7199,-3.0144,-0.0987,1.3713
1099,0.0474,0.7215,-2.9885,-0.0733,1.4031
1100,0.0473,0.7197,-2.9994,-0.0679,1.3858
1101,0.0482,0.7201,-2.9883,-0.0692,1.4219
1102,0.047,0.7214,-3.0072,-0.0909,1.3603
1103,0.047,0.7219,-3.0003,-0.0758,1.391
1104,0.0467,0.7202,-3.0071,-0.086,1.3937
1105,0.0459,0.7217,-3.0121,-0.0876,1.3783
1106,0.0474,0.7225,-2.9974,-0.0712,1.4098
1107,0.047,0.7254,-2.9848,-0.0356,1.4365
1108,0.0473,0.7205,-3.0113,-0.0915,1.3803
1109,0.0468,0.7197,-3.0257,-0.1087,1.3599
1110,0.0456,0.7275,-2.9848,-0.0364,1.4369
1111,0.0467,0.7198,-3.007,-0.0829,1.378
1112,0.0471,0.7203,-3.0038,-0.0725,1.3974
