,T0/S_H__T,T0/T,log_Fuel(%),log_Oxidizer(%),log_P(atm)
1779,0.0561,0.9539,-0.147,3.039,2.3847
1780,0.055,0.9471,-0.1787,3.0392,2.3752
1781,0.0557,0.9471,-0.1304,3.0389,2.4099
1782,0.0557,0.9519,-0.1613,3.0389,2.4197
1783,0.0554,0.9479,-0.1457,3.0389,2.4046
1784,0.0559,0.9517,-0.1331,3.0389,2.401
1785,0.056,0.9496,-0.152,3.0388,2.4111
1786,0.0551,0.9526,-0.1798,3.0394,2.3594
1787,0.0553,0.9499,-0.1747,3.039,2.3935
1788,0.0555,0.9498,-0.1577,3.0389,2.4038
1789,0.0551,0.9519,-0.1677,3.0393,2.355
1790,0.0555,0.9488,-0.1596,3.0389,2.4031
1791,0.0555,0.9517,-0.1593,3.039,2.3826
1792,0.0561,0.9525,-0.1472,3.0389,2.4214
1793,0.0555,0.9516,-0.1559,3.0391,2.3889
1794,0.0559,0.954,-0.1485,3.039,2.3842
1795,0.0555,0.949,-0.1708,3.0389,2.4051
1796,0.0552,0.9491,-0.1674,3.0393,2.3693
1797,0.056,0.9499,-0.1548,3.0388,2.4163
1798,0.0556,0.9505,-0.1612,3.0391,2.3834
1799,0.0557,0.9479,-0.1718,3.0388,2.4164
1800,0.0556,0.9507,-0.1663,3.039,2.4054
1801,0.0556,0.9512,-0.1504,3.0389,2.3997
1802,0.0558,0.9531,-0.1602,3.039,2.4006
1803,0.0559,0.9498,-0.1443,3.0389,2.3867
1804,0.0559,0.9513,-0.1497,3.0389,2.3988
1805,0.0561,0.9519,-0.1261,3.0388,2.4043
1806,0.0555,0.9494,-0.1868,3.0391,2.3864
1807,0.0548,0.9501,-0.1654,3.0393,2.3689
1808,0.0552,0.9463,-0.168,3.0391,2.3865
1809,0.0556,0.9504,-0.1628,3.0391,2.3822
1810,0.056,0.9496,-0.1544,3.0389,2.4006
1811,0.0554,0.9454,-0.1626,3.0389,2.4027
1812,0.0552,0.9503,-0.1666,3.0391,2.3833
1813,0.056,0.9454,-0.147,3.0389,2.3976
1814,0.0554,0.9478,-0.162,3.0391,2.3818
1815,0.055,0.9466,-0.1498,3.0391,2.381
1816,0.0561,0.953,-0.1546,3.0388,2.4192
1817,0.0551,0.9488,-0.1675,3.0393,2.37
1818,0.0559,0.9548,-0.1384,3.0389,2.3994
1819,0.0557,0.9484,-0.1636,3.039,2.388
1820,0.0557,0.9488,-0.1741,3.0391,2.3889
1821,0.0553,0.9478,-0.1819,3.0391,2.3865
1822,0.055,0.951,-0.1772,3.0394,2.3553
1823,0.0548,0.95,-0.1647,3.0392,2.3809
1824,0.0556,0.9504,-0.16,3.039,2.4011
1825,0.0551,0.949,-0.1688,3.0393,2.3609
1826,0.0556,0.9542,-0.1629,3.0391,2.3959
1827,0.0556,0.9525,-0.1576,3.0391,2.3977
1828,0.0554,0.9517,-0.1767,3.0393,2.3835
1829,0.0553,0.9508,-0.1356,3.039,2.3939
1830,0.0555,0.9512,-0.1547,3.0391,2.389
1831,0.0554,0.9489,-0.1584,3.0389,2.4122
1832,0.0558,0.9508,-0.1317,3.0389,2.4071
1833,0.0555,0.9477,-0.168,3.039,2.3917
1834,0.0551,0.9432,-0.1727,3.0391,2.3733
1835,0.0558,0.9449,-0.1525,3.039,2.3823
1836,0.056,0.9496,-0.1548,3.039,2.37
1837,0.0546,0.9441,-0.1617,3.0393,2.3514
1838,0.0558,0.9509,-0.1457,3.039,2.38
1839,0.055,0.9472,-0.163,3.0392,2.358
1840,0.055,0.9452,-0.1679,3.0393,2.3638
1841,0.0554,0.9512,-0.1706,3.0392,2.382
1842,0.056,0.9521,-0.1404,3.0388,2.4101
1843,0.0555,0.9478,-0.1734,3.039,2.4068
1844,0.056,0.9493,-0.1623,3.0391,2.3746
1845,0.056,0.953,-0.1557,3.0388,2.4327
1846,0.0553,0.9506,-0.1683,3.0391,2.3764
1847,0.0557,0.9502,-0.1664,3.039,2.3951
1848,0.0558,0.9524,-0.1647,3.0389,2.4226
1849,0.0556,0.9513,-0.169,3.039,2.3893
1850,0.0559,0.9492,-0.1578,3.0389,2.3985
1851,0.0556,0.9518,-0.1519,3.0391,2.3904
1852,0.0559,0.951,-0.1544,3.0389,2.4016
1853,0.056,0.9473,-0.1738,3.0391,2.3739
1854,0.0561,0.953,-0.1472,3.039,2.4034
1855,0.0555,0.9481,-0.1617,3.0389,2.3939
1856,0.055,0.9492,-0.173,3.0392,2.3804
1857,0.0555,0.9507,-0.1729,3.0393,2.3743
1858,0.0543,0.9475,-0.1789,3.0394,2.3669
1859,0.0555,0.9514,-0.1568,3.0392,2.3858
1860,0.0547,0.9462,-0.1813,3.0392,2.3784
1861,0.056,0.9517,-0.151,3.039,2.3938
1862,0.0557,0.9465,-0.1748,3.0391,2.3705
1863,0.0557,0.9494,-0.1556,3.039,2.392
1864,0.0561,0.9508,-0.1557,3.0391,2.3698
1865,0.0557,0.9481,-0.1602,3.039,2.3817
1866,0.0551,0.9488,-0.1767,3.0391,2.3802
1867,0.0549,0.9484,-0.1696,3.0392,2.3787
1868,0.0565,0.9518,-0.1377,3.0387,2.4076
1869,0.0561,0.9507,-0.1585,3.0388,2.4135
1870,0.055,0.9457,-0.1854,3.0392,2.3937
1871,0.0552,0.9518,-0.1639,3.0391,2.3799
1872,0.0555,0.9512,-0.1634,3.039,2.3895
1873,0.056,0.9524,-0.1417,3.0388,2.4137
1874,0.0559,0.9465,-0.133,3.039,2.3888
1875,0.0555,0.9475,-0.1721,3.0392,2.3586
1876,0.0557,0.9495,-0.1548,3.039,2.3861
1877,0.0549,0.9493,-0.1794,3.0392,2.3932
1878,0.0561,0.9495,-0.1481,3.0388,2.4152
1879,0.0555,0.9523,-0.1663,3.039,2.405
1880,0.056,0.9544,-0.1634,3.039,2.4047
1881,0.0556,0.949,-0.1545,3.039,2.3938
1882,0.0558,0.9493,-0.166,3.0388,2.4122
1883,0.0556,0.9504,-0.1446,3.039,2.3941
1884,0.0556,0.9545,-0.1609,3.0391,2.4027
1885,0.0548,0.9467,-0.176,3.0392,2.3769
1886,0.0554,0.9485,-0.1603,3.039,2.3874
1887,0.056,0.9505,-0.1542,3.0389,2.3979
1888,0.0558,0.9505,-0.1713,3.039,2.3942
1889,0.0557,0.9522,-0.1663,3.0391,2.3837
1890,0.0553,0.9512,-0.1729,3.0391,2.3932
1891,0.0559,0.9522,-0.1552,3.0389,2.4016
1892,0.0555,0.95,-0.1636,3.039,2.4015
1893,0.0554,0.9465,-0.1627,3.039,2.3879
1894,0.0557,0.95,-0.1695,3.0389,2.403
1895,0.0553,0.9466,-0.1633,3.039,2.3967
1896,0.0559,0.9518,-0.1425,3.0388,2.4165
1897,0.0557,0.949,-0.1602,3.039,2.3902
1898,0.0556,0.9536,-0.1648,3.0391,2.4054
1899,0.055,0.9471,-0.165,3.0392,2.3681
1900,0.0557,0.9495,-0.1632,3.0391,2.3921
1901,0.0554,0.9481,-0.1614,3.0391,2.3649
1902,0.0561,0.9512,-0.1728,3.0389,2.4076
1903,0.0555,0.9513,-0.1603,3.0391,2.3888
1904,0.056,0.9487,-0.1432,3.0389,2.3941
1905,0.0553,0.9532,-0.163,3.0393,2.3831
1906,0.056,0.953,-0.1467,3.0388,2.4052
1907,0.0557,0.9492,-0.1546,3.039,2.3987
1908,0.0554,0.9524,-0.1599,3.0393,2.3721
1909,0.0561,0.9519,-0.1517,3.0388,2.4125
1910,0.0555,0.9495,-0.1671,3.0393,2.3548
1911,0.0559,0.9504,-0.154,3.039,2.3878
1912,0.0559,0.9496,-0.1646,3.0389,2.3979
1913,0.0558,0.9475,-0.1696,3.0391,2.3937
1914,0.0555,0.951,-0.163,3.039,2.3939
1915,0.0549,0.9491,-0.1762,3.0392,2.3622
1916,0.0557,0.9503,-0.1463,3.039,2.3745
1917,0.0555,0.9467,-0.1372,3.039,2.3852
1918,0.056,0.9519,-0.1491,3.0388,2.4149
1919,0.056,0.9534,-0.1674,3.0389,2.4096
1920,0.0554,0.9523,-0.1723,3.0391,2.3992
1921,0.055,0.9425,-0.1846,3.0392,2.37
1922,0.0553,0.9483,-0.17,3.0391,2.3678
1923,0.0557,0.9518,-0.1769,3.0389,2.4004
1924,0.056,0.951,-0.161,3.039,2.3895
1925,0.0557,0.9503,-0.1504,3.039,2.3806
1926,0.0551,0.9504,-0.1452,3.0392,2.3733
1927,0.0554,0.9478,-0.1638,3.0392,2.3784
1928,0.0557,0.9498,-0.164,3.039,2.3895
1929,0.0551,0.9516,-0.184,3.0394,2.352
1930,0.0558,0.9506,-0.1483,3.0389,2.3939
1931,0.0547,0.9459,-0.1829,3.0394,2.3667
1932,0.0556,0.948,-0.1683,3.039,2.3924
1933,0.0557,0.9523,-0.1552,3.039,2.3766
1934,0.0556,0.9496,-0.1581,3.039,2.3951
1935,0.0558,0.9536,-0.1613,3.039,2.3971
1936,0.0553,0.9481,-0.1695,3.0391,2.3952
1937,0.0557,0.9518,-0.1574,3.0389,2.3929
1938,0.0556,0.9497,-0.1377,3.0389,2.3987
1939,0.0554,0.9479,-0.1688,3.0391,2.37
1940,0.0555,0.9498,-0.1465,3.039,2.3846
1941,0.0555,0.9488,-0.1694,3.0389,2.3923
1942,0.0559,0.9511,-0.1595,3.0389,2.4091
1943,0.0557,0.95,-0.1562,3.039,2.3836
1944,0.0557,0.9517,-0.1616,3.0391,2.3745
1945,0.0555,0.951,-0.158,3.039,2.3961
1946,0.0555,0.9504,-0.1736,3.0391,2.3984
1947,0.0553,0.9473,-0.1719,3.0391,2.3813
1948,0.0554,0.9502,-0.1689,3.0391,2.3966
1949,0.0556,0.9502,-0.1677,3.0391,2.381
1950,0.0554,0.9519,-0.1324,3.039,2.4018
1951,0.0555,0.9495,-0.1582,3.039,2.3919
1952,0.0556,0.9474,-0.1705,3.039,2.3816
1953,0.0554,0.9485,-0.1668,3.0394,2.3558
1954,0.0559,0.9487,-0.1574,3.0388,2.4103
1955,0.0551,0.9537,-0.1841,3.0394,2.3633
1956,0.0557,0.9536,-0.148,3.039,2.3924
1957,0.056,0.9517,-0.1351,3.0388,2.4201
1958,0.0561,0.9535,-0.1409,3.0389,2.411
1959,0.0545,0.9488,-0.1827,3.0393,2.3515
1960,0.056,0.9506,-0.1512,3.0389,2.3914
1961,0.0562,0.9519,-0.1385,3.0388,2.4113
1962,0.055,0.9495,-0.1815,3.0391,2.4078
1963,0.0557,0.9524,-0.1493,3.039,2.3949
1964,0.0559,0.9515,-0.1318,3.0389,2.4027
1965,0.0558,0.9509,-0.1722,3.0388,2.4159
1966,0.0559,0.9495,-0.1509,3.0389,2.401
1967,0.056,0.9496,-0.1577,3.039,2.3872
1968,0.0548,0.9493,-0.1617,3.0391,2.3954
1969,0.0552,0.9511,-0.1656,3.039,2.3871
1970,0.0559,0.9492,-0.1598,3.039,2.3922
1971,0.0556,0.9506,-0.1533,3.039,2.3965
1972,0.0542,0.9463,-0.1732,3.0394,2.3542
1973,0.0559,0.952,-0.1554,3.039,2.3935
1974,0.0555,0.95,-0.1494,3.039,2.3866
1975,0.0557,0.9501,-0.1589,3.039,2.3881
1976,0.0558,0.95,-0.155,3.039,2.391
1977,0.0553,0.9468,-0.1693,3.0392,2.3785
1978,0.0543,0.946,-0.1838,3.0393,2.3788
1979,0.0555,0.9459,-0.1648,3.0389,2.3921
1980,0.0558,0.9502,-0.1579,3.039,2.3898
1981,0.0559,0.9501,-0.1484,3.0389,2.3995
1982,0.0555,0.9487,-0.1726,3.039,2.3937
1983,0.0549,0.9478,-0.1663,3.0391,2.3884
1984,0.054,0.9454,-0.169,3.0394,2.358
1985,0.0557,0.9493,-0.1625,3.039,2.385
1986,0.0552,0.9432,-0.166,3.039,2.3887
1987,0.0554,0.949,-0.1557,3.0391,2.3887
1988,0.0552,0.9461,-0.1701,3.0391,2.3773
1989,0.0555,0.9499,-0.1613,3.0391,2.378
1990,0.0553,0.9451,-0.1709,3.0392,2.3561
1991,0.0556,0.9495,-0.1634,3.0392,2.3747
1992,0.0557,0.9513,-0.1494,3.0389,2.4077
1993,0.0556,0.952,-0.1725,3.0391,2.3961
1994,0.0554,0.9475,-0.1398,3.039,2.381
1995,0.0562,0.9517,-0.1605,3.0389,2.403
1996,0.0552,0.9489,-0.1675,3.0392,2.3989
1997,0.0556,0.9488,-0.1565,3.039,2.3957
1998,0.0559,0.9501,-0.1443,3.0389,2.3999
1999,0.0555,0.9478,-0.1595,3.0391,2.3876
2000,0.0554,0.9462,-0.1599,3.0389,2.4017
2001,0.0554,0.9505,-0.1543,3.0391,2.3987
2002,0.0553,0.9492,-0.1577,3.039,2.3978
2003,0.0555,0.9514,-0.1592,3.0391,2.3955
2004,0.0559,0.9517,-0.1487,3.0389,2.4038
2005,0.0557,0.9535,-0.1435,3.039,2.409
2006,0.0558,0.9521,-0.1618,3.0389,2.4112
2007,0.0561,0.9521,-0.1376,3.039,2.3914
2008,0.0549,0.9503,-0.1589,3.0393,2.3671
2009,0.0553,0.948,-0.1697,3.0391,2.3932
2010,0.056,0.9513,-0.1578,3.0389,2.3996
2011,0.0556,0.9446,-0.1325,3.0389,2.3947
2012,0.0558,0.9525,-0.1579,3.039,2.3906
2013,0.0554,0.9512,-0.169,3.0393,2.3587
2014,0.0555,0.9516,-0.1519,3.0392,2.3852
2015,0.0552,0.9502,-0.1659,3.0391,2.3853
2016,0.0554,0.9521,-0.1499,3.039,2.3836
2017,0.0551,0.949,-0.1624,3.039,2.3882
2018,0.0555,0.9468,-0.1728,3.0389,2.4007
2019,0.0554,0.9491,-0.1712,3.0391,2.3836
2020,0.0557,0.9539,-0.1353,3.0389,2.4017
2021,0.056,0.9491,-0.1438,3.0387,2.4275
2022,0.0552,0.9512,-0.1795,3.0392,2.3749
2023,0.0553,0.9502,-0.1539,3.0391,2.3832
2024,0.0552,0.9489,-0.1806,3.0391,2.3834
2025,0.0554,0.9509,-0.1672,3.0391,2.3975
2026,0.0559,0.9513,-0.1668,3.039,2.3962
2027,0.0552,0.9445,-0.1724,3.0392,2.3756
2028,0.0559,0.9488,-0.1524,3.039,2.3816
2029,0.0547,0.9476,-0.1749,3.0392,2.3805
2030,0.0556,0.951,-0.1639,3.039,2.394
2031,0.0562,0.9514,-0.1535,3.0388,2.413
2032,0.0559,0.9542,-0.1517,3.0389,2.4143
2033,0.0557,0.953,-0.1391,3.039,2.3897
2034,0.0559,0.9504,-0.1542,3.0391,2.3817
2035,0.0551,0.9495,-0.1717,3.0393,2.3858
2036,0.0556,0.9485,-0.1625,3.039,2.3927
2037,0.0559,0.9489,-0.168,3.0389,2.4039
2038,0.0563,0.9538,-0.1221,3.0387,2.4299
2039,0.0559,0.9493,-0.1568,3.039,2.3902
2040,0.0558,0.949,-0.1603,3.0389,2.4023
2041,0.056,0.9503,-0.156,3.0389,2.4085
2042,0.0561,0.9527,-0.1635,3.039,2.3895
2043,0.0557,0.9437,-0.1575,3.0391,2.3699
2044,0.0555,0.9513,-0.1543,3.039,2.3917
2045,0.0551,0.9512,-0.1551,3.0391,2.3819
2046,0.0549,0.9436,-0.1629,3.0393,2.3407
2047,0.0558,0.9446,-0.1396,3.039,2.3885
2048,0.055,0.9483,-0.1738,3.0393,2.3486
2049,0.0558,0.9505,-0.1624,3.039,2.407
2050,0.0554,0.9487,-0.1535,3.0391,2.3924
2051,0.0553,0.9526,-0.1594,3.0391,2.3905
2052,0.0542,0.9456,-0.1917,3.0395,2.3443
2053,0.0552,0.9489,-0.1793,3.0391,2.3739
2054,0.0552,0.951,-0.1741,3.0392,2.3776
2055,0.0548,0.9463,-0.1721,3.0392,2.3807
2056,0.0554,0.9514,-0.1679,3.0391,2.3894
2057,0.0551,0.9468,-0.1774,3.0392,2.3782
2058,0.0556,0.9505,-0.1739,3.039,2.3969
2059,0.0547,0.9466,-0.177,3.0392,2.38
2060,0.0556,0.9524,-0.1664,3.0392,2.3802
2061,0.0544,0.9489,-0.1938,3.0394,2.3746
2062,0.0554,0.9493,-0.172,3.039,2.3922
2063,0.0559,0.9506,-0.1601,3.0389,2.4047
2064,0.0553,0.9502,-0.1712,3.0393,2.3731
2065,0.0552,0.9517,-0.1453,3.0391,2.3928
2066,0.0559,0.9529,-0.1603,3.0389,2.4137
2067,0.0552,0.9482,-0.178,3.039,2.4085
2068,0.0554,0.9484,-0.1613,3.0392,2.3884
2069,0.0559,0.9492,-0.166,3.0389,2.4144
2070,0.0557,0.9511,-0.1717,3.0391,2.3949
2071,0.0552,0.9506,-0.1775,3.0394,2.3547
2072,0.0553,0.9462,-0.169,3.039,2.3988
2073,0.0553,0.9477,-0.1748,3.039,2.39
2074,0.0555,0.9495,-0.1789,3.0391,2.3881
2075,0.0555,0.9496,-0.1664,3.0391,2.3893
2076,0.0556,0.9491,-0.1697,3.039,2.3941
2077,0.0551,0.9524,-0.18,3.0392,2.3876
2078,0.0555,0.9472,-0.1374,3.039,2.384
2079,0.0555,0.9476,-0.1688,3.0391,2.3866
2080,0.0558,0.9498,-0.1587,3.039,2.3854
2081,0.0543,0.9455,-0.1852,3.0394,2.3727
2082,0.056,0.9518,-0.1394,3.0388,2.4062
2083,0.0548,0.9493,-0.1694,3.0394,2.359
2084,0.0555,0.9522,-0.1657,3.0391,2.3948
2085,0.0552,0.9492,-0.1632,3.0391,2.3986
2086,0.0554,0.9467,-0.1637,3.039,2.3848
2087,0.0553,0.9468,-0.1675,3.0391,2.3634
2088,0.0553,0.9482,-0.1722,3.039,2.3901
2089,0.0557,0.9482,-0.1604,3.0391,2.3705
2090,0.056,0.9484,-0.1645,3.039,2.3967
2091,0.0558,0.9506,-0.1459,3.039,2.4
2092,0.0552,0.9478,-0.1761,3.0392,2.3676
2093,0.0562,0.9499,-0.1522,3.0389,2.416
2094,0.0557,0.9478,-0.1375,3.0389,2.3913
2095,0.0557,0.948,-0.1751,3.039,2.3953
2096,0.0887,0.8774,-0.1205,2.6781,1.8485
2097,0.0554,0.9514,-0.1542,3.039,2.405
2098,0.0558,0.95,-0.1548,3.0389,2.4031
2099,0.0545,0.9438,-0.1758,3.0392,2.364
2100,0.0558,0.9505,-0.1416,3.039,2.39
2101,0.0559,0.9454,-0.1475,3.0389,2.388
2102,0.0559,0.948,-0.1648,3.0389,2.3957
2103,0.0553,0.9515,-0.1688,3.0393,2.3697
2104,0.0558,0.9524,-0.1614,3.039,2.3987
2105,0.055,0.9469,-0.1709,3.0393,2.3459
2106,0.0553,0.9488,-0.1733,3.0391,2.3741
2107,0.0557,0.9513,-0.1309,3.039,2.3874
2108,0.0555,0.949,-0.1392,3.039,2.3903
2109,0.0561,0.9497,-0.1447,3.0388,2.4107
2110,0.0553,0.9485,-0.1722,3.0391,2.3843
2111,0.0558,0.9496,-0.1477,3.039,2.3833
2112,0.0558,0.9487,-0.1592,3.039,2.3921
2113,0.0554,0.9469,-0.175,3.039,2.3906
2114,0.0556,0.9496,-0.1449,3.039,2.4
2115,0.0554,0.9533,-0.1553,3.039,2.3981
2116,0.0556,0.9518,-0.1496,3.039,2.3911
2117,0.0555,0.9533,-0.1565,3.0391,2.401
2118,0.0558,0.9504,-0.167,3.0389,2.4006
2119,0.0555,0.9503,-0.1598,3.0392,2.3845
2120,0.056,0.9523,-0.1483,3.0389,2.407
2121,0.0563,0.9528,-0.1461,3.0388,2.4037
2122,0.0556,0.9508,-0.1436,3.039,2.4036
2123,0.0547,0.9484,-0.1858,3.0393,2.3695
2124,0.0559,0.9531,-0.1546,3.0389,2.4141
2125,0.0558,0.9528,-0.1565,3.0392,2.3913
2126,0.0558,0.9477,-0.1555,3.0389,2.3943
2127,0.0557,0.9483,-0.1562,3.039,2.3944
2128,0.0559,0.9496,-0.148,3.0389,2.403
2129,0.0556,0.9497,-0.1746,3.039,2.3886
2130,0.0548,0.9468,-0.1723,3.0394,2.3671
2131,0.0559,0.951,-0.1596,3.0389,2.3984
2132,0.0554,0.9459,-0.1749,3.0391,2.3859
2133,0.055,0.9481,-0.1643,3.0392,2.3683
2134,0.0554,0.9495,-0.161,3.0389,2.4075
2135,0.0555,0.9466,-0.1754,3.0389,2.4006
2136,0.0558,0.9535,-0.1461,3.039,2.4117
2137,0.0564,0.9517,-0.1164,3.0387,2.4206
2138,0.0558,0.9474,-0.1405,3.0389,2.4019
2139,0.0558,0.9495,-0.1591,3.039,2.3877
2140,0.0554,0.9461,-0.1651,3.0392,2.3648
2141,0.0553,0.9481,-0.1504,3.0391,2.3832
2142,0.0558,0.9514,-0.1626,3.0391,2.385
2143,0.056,0.9507,-0.1621,3.0389,2.4107
2144,0.0557,0.9499,-0.1754,3.0391,2.3938
2145,0.0557,0.9515,-0.1641,3.0392,2.3849
2146,0.0554,0.9489,-0.1694,3.0391,2.3937
2147,0.0554,0.9489,-0.1708,3.0391,2.3826
2148,0.0555,0.9513,-0.1629,3.039,2.4062
2149,0.0551,0.9481,-0.1697,3.0391,2.3756
2150,0.0556,0.951,-0.1514,3.039,2.382
2151,0.056,0.9497,-0.1365,3.0389,2.3875
2152,0.0555,0.9502,-0.1568,3.0389,2.4016
2153,0.0557,0.9502,-0.1507,3.0391,2.3897
2154,0.0555,0.9529,-0.1557,3.0391,2.3989
2155,0.0556,0.9532,-0.1754,3.0391,2.3958
2156,0.0552,0.9465,-0.1681,3.0391,2.3784
2157,0.0558,0.9499,-0.1457,3.0391,2.3919
2158,0.0559,0.9486,-0.1598,3.039,2.3758
2159,0.0552,0.9461,-0.159,3.0391,2.3832
2160,0.0549,0.948,-0.1879,3.0392,2.3906
2161,0.0549,0.9506,-0.162,3.0392,2.3722
2162,0.0554,0.9508,-0.1581,3.0391,2.4017
2163,0.0555,0.9491,-0.1727,3.0389,2.3944
2164,0.0556,0.9489,-0.1685,3.039,2.4047
2165,0.0554,0.9498,-0.139,3.039,2.4057
2166,0.0552,0.948,-0.1471,3.0392,2.3659
2167,0.0554,0.946,-0.1694,3.0391,2.3914
2168,0.0554,0.9447,-0.1652,3.039,2.3923
2169,0.0561,0.9524,-0.1294,3.039,2.3771
2170,0.056,0.9477,-0.1678,3.0391,2.3733
2171,0.0545,0.944,-0.1884,3.0394,2.3543
2172,0.0543,0.946,-0.1947,3.0394,2.3586
2173,0.0553,0.9507,-0.1562,3.0391,2.3783
2174,0.0554,0.9528,-0.1639,3.0392,2.3796
2175,0.0554,0.9485,-0.1563,3.0389,2.4096
2176,0.0558,0.952,-0.1487,3.0388,2.4186
2177,0.0555,0.9517,-0.1673,3.039,2.3997
2178,0.0556,0.9528,-0.165,3.0389,2.3986
2179,0.0555,0.9513,-0.1642,3.0391,2.3803
2180,0.0558,0.9488,-0.1553,3.039,2.383
2181,0.0561,0.9513,-0.1423,3.039,2.3914
2182,0.055,0.9492,-0.1761,3.0391,2.3825
2183,0.0554,0.951,-0.1713,3.039,2.3989
2184,0.0548,0.9477,-0.1783,3.0391,2.3817
2185,0.0552,0.9514,-0.1573,3.0391,2.3843
2186,0.0554,0.9504,-0.1495,3.039,2.3886
2187,0.055,0.9514,-0.162,3.0393,2.375
2188,0.0557,0.952,-0.1614,3.039,2.4012
2189,0.0553,0.9487,-0.1688,3.039,2.3913
2190,0.0554,0.9497,-0.1628,3.0391,2.3737
2191,0.0564,0.9515,-0.1304,3.0388,2.4104
2192,0.0561,0.9497,-0.1394,3.039,2.3882
2193,0.0561,0.9524,-0.1512,3.0388,2.4185
2194,0.055,0.946,-0.1646,3.0392,2.364
2195,0.0558,0.9472,-0.1541,3.039,2.3838
2196,0.0562,0.946,-0.1378,3.0387,2.3606
2197,0.0558,0.9501,-0.1536,3.039,2.3843
2198,0.0558,0.9473,-0.1585,3.0388,2.4155
2199,0.0556,0.9521,-0.1477,3.0389,2.3978
2200,0.055,0.9505,-0.1776,3.0391,2.3919
2201,0.0558,0.9485,-0.1561,3.039,2.3899
2202,0.0546,0.9485,-0.1726,3.0393,2.3689
2203,0.0559,0.9517,-0.1558,3.039,2.4036
2204,0.056,0.9477,-0.1331,3.0391,2.3687
2205,0.0554,0.9459,-0.1546,3.0391,2.3796
2206,0.0561,0.9519,-0.1398,3.0388,2.4188
2207,0.0556,0.9517,-0.1393,3.0391,2.3985
2208,0.0554,0.9504,-0.1749,3.0392,2.3876
2209,0.0554,0.9474,-0.1436,3.039,2.3841
2210,0.0557,0.9524,-0.1623,3.039,2.4097
2211,0.0555,0.9495,-0.1769,3.0392,2.368
2212,0.0557,0.9521,-0.1626,3.039,2.3988
2213,0.0553,0.9478,-0.165,3.039,2.3922
2214,0.0555,0.9497,-0.161,3.0391,2.3713
2215,0.0561,0.9509,-0.1568,3.0388,2.4133
2216,0.0555,0.9453,-0.1595,3.039,2.3783
2217,0.0557,0.9488,-0.1577,3.0392,2.3705
2218,0.0561,0.9519,-0.1506,3.0388,2.4188
2219,0.0556,0.9506,-0.1324,3.039,2.3969
2220,0.0556,0.9534,-0.1534,3.0391,2.3831
2221,0.0557,0.951,-0.1693,3.039,2.4003
2222,0.0555,0.9489,-0.1608,3.039,2.3968
2223,0.0555,0.9515,-0.1609,3.039,2.3975
2224,0.0553,0.9511,-0.1658,3.0391,2.394
2225,0.0538,0.9425,-0.203,3.0395,2.3536
2226,0.0548,0.9489,-0.1646,3.0392,2.3748
2227,0.0559,0.948,-0.1538,3.0388,2.3999
2228,0.0558,0.9531,-0.1557,3.039,2.3905
2229,0.0562,0.9531,-0.1401,3.0388,2.4103
2230,0.0555,0.9522,-0.1563,3.039,2.3986
2231,0.0551,0.9502,-0.1729,3.0392,2.3845
2232,0.0556,0.9527,-0.1598,3.0389,2.3903
2233,0.0554,0.944,-0.1599,3.039,2.393
2234,0.0558,0.9476,-0.1399,3.039,2.3926
2235,0.0549,0.9508,-0.1612,3.0392,2.3948
2236,0.0559,0.9507,-0.1589,3.039,2.3917
2237,0.0545,0.9447,-0.1822,3.0394,2.3689
2238,0.0558,0.9476,-0.1592,3.039,2.3884
2239,0.056,0.9514,-0.1556,3.0388,2.4113
2240,0.0558,0.9473,-0.15,3.0389,2.3934
2241,0.0552,0.9494,-0.18,3.0392,2.3936
2242,0.0559,0.9541,-0.1624,3.0389,2.4184
2243,0.0552,0.9487,-0.1874,3.0391,2.3988
2244,0.056,0.9489,-0.18,3.039,2.4011
2245,0.0554,0.9456,-0.1766,3.039,2.3887
2246,0.0552,0.9492,-0.1751,3.0392,2.3718
2247,0.056,0.9525,-0.1549,3.0388,2.4082
2248,0.0558,0.9503,-0.1487,3.0389,2.3933
2249,0.0559,0.949,-0.158,3.0389,2.3955
2250,0.0557,0.9527,-0.1303,3.0389,2.3986
2251,0.0551,0.9482,-0.1604,3.0391,2.387
2252,0.056,0.953,-0.1544,3.0388,2.4185
2253,0.0554,0.9495,-0.1678,3.0389,2.3999
2254,0.0557,0.9495,-0.1685,3.039,2.3907
2255,0.0559,0.9488,-0.1552,3.039,2.3808
2256,0.055,0.9475,-0.147,3.0392,2.3821
2257,0.0561,0.9534,-0.1584,3.0389,2.4039
2258,0.056,0.9499,-0.1399,3.0388,2.4113
2259,0.0558,0.9516,-0.1445,3.0389,2.4286
2260,0.0549,0.9467,-0.153,3.0392,2.3758
2261,0.0557,0.9488,-0.1537,3.039,2.3838
2262,0.0559,0.9461,-0.1623,3.0388,2.4079
2263,0.0555,0.9502,-0.1728,3.0389,2.4011
2264,0.0554,0.9485,-0.1599,3.0389,2.3937
2265,0.0557,0.9478,-0.1338,3.0389,2.3878
2266,0.0554,0.9485,-0.1736,3.0389,2.4082
2267,0.0556,0.9537,-0.1574,3.0389,2.4026
2268,0.0555,0.9503,-0.1795,3.0391,2.3942
2269,0.0556,0.9506,-0.1608,3.0391,2.3727
2270,0.0556,0.9529,-0.146,3.039,2.4072
2271,0.0551,0.9474,-0.1629,3.0393,2.3599
