,Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,training_adj_r2
1446,-6.8716,-0.4364,0.7826,-1.4583,-9.782,22.5282,0.9112
1447,-7.1848,-0.3981,0.7085,-1.4793,-9.2752,22.5532,0.9208
1448,-8.4184,-0.4919,0.458,-1.3217,-10.9775,23.534,0.8856
1449,-7.05,-0.4128,0.7243,-1.4447,-9.2298,22.4433,0.9054
1450,-6.9848,-0.3872,0.7569,-1.4798,-9.0795,22.4108,0.9212
1451,-7.0007,-0.4307,0.752,-1.4487,-9.5738,22.548,0.9142
1452,-6.7892,-0.4332,0.8173,-1.4838,-10.0587,22.5698,0.9142
1453,-6.9591,-0.4524,0.8649,-1.5238,-9.6954,23.011,0.9144
1454,-6.7984,-0.4521,0.814,-1.4612,-9.5633,22.5597,0.9131
1455,-7.182,-0.4742,0.6388,-1.3411,-8.3732,22.3612,0.9129
1456,-6.9561,-0.4336,0.7752,-1.4607,-9.7064,22.6015,0.9142
1457,-7.1513,-0.4756,0.6778,-1.3406,-9.6621,22.5475,0.9256
1458,-7.0664,-0.4435,0.8134,-1.4907,-9.5292,22.9007,0.9219
1459,-7.218,-0.433,0.7554,-1.4677,-9.2844,22.8397,0.9191
1460,-6.8716,-0.4364,0.7826,-1.4583,-9.782,22.5282,0.9112
1461,-6.8684,-0.4496,0.7924,-1.4543,-9.44,22.5712,0.9145
1462,-7.7915,-0.3905,0.7036,-1.5642,-14.3848,23.6827,0.9004
1463,-6.8347,-0.4383,0.7782,-1.4462,-9.7869,22.4618,0.909
1464,-6.5628,-0.469,0.9805,-1.582,-10.3817,22.9935,0.9143
1465,-7.1952,-0.4259,0.7107,-1.4329,-9.2755,22.6163,0.9179
1466,-7.0052,-0.4074,0.7817,-1.5092,-9.6587,22.6543,0.9209
1467,-6.8269,-0.4565,0.8576,-1.5014,-9.8792,22.8257,0.9112
1468,-7.9056,-0.4844,0.5439,-1.3214,-8.7992,23.0294,0.8945
1469,-6.7615,-0.4221,0.7732,-1.4603,-9.9797,22.329,0.9028
1470,-6.7363,-0.3621,0.8732,-1.6169,-14.0228,22.8279,0.914
1471,-6.9701,-0.41,0.7219,-1.4334,-9.3066,22.3273,0.9094
1472,-7.1091,-0.3995,0.732,-1.4822,-9.1795,22.5365,0.9215
1473,-6.6114,-0.441,0.8791,-1.5166,-9.8672,22.5756,0.9085
1474,-6.9544,-0.435,0.7758,-1.461,-9.6977,22.6026,0.9144
1475,-6.4755,-0.3726,0.9983,-1.6491,-15.8558,23.086,0.9362
1476,-6.9042,-0.505,0.8999,-1.5148,-8.9558,23.1348,0.9174
1477,-6.7852,-0.4481,0.7805,-1.4122,-10.0259,22.419,0.9293
1478,-6.5734,-0.4057,0.9087,-1.5667,-13.1352,22.7797,0.9097
1479,-8.4921,-0.5128,0.4631,-1.316,-11.9629,23.7657,0.8937
1480,-7.9424,-0.4133,0.6711,-1.5305,-14.3413,23.7924,0.9013
1481,-6.6782,-0.3421,0.9291,-1.6737,-14.5026,22.9575,0.9144
1482,-6.9156,-0.4286,0.7221,-1.4277,-9.6383,22.3254,0.9148
1483,-6.8417,-0.4098,0.7964,-1.4793,-9.5851,22.4581,0.9209
1484,-6.6338,-0.4083,0.8871,-1.5436,-9.911,22.5498,0.917
1485,-7.1274,-0.4474,0.7749,-1.4631,-9.0316,22.8132,0.9199
1486,-6.9236,-0.4258,0.7642,-1.4615,-9.6097,22.4935,0.912
1487,-6.7819,-0.3708,0.9055,-1.6293,-13.8526,23.017,0.9145
1488,-6.9517,-0.4322,0.7962,-1.4818,-9.8629,22.6984,0.9137
1489,-6.66,-0.3333,0.9323,-1.6786,-14.2454,22.91,0.9116
1490,-7.0082,-0.4071,0.7157,-1.4408,-9.2354,22.3398,0.9106
1491,-6.8878,-0.4284,0.7834,-1.468,-9.8526,22.5371,0.9162
1492,-6.9521,-0.4392,0.7617,-1.4533,-9.5184,22.5498,0.9125
1493,-6.7589,-0.3856,0.9032,-1.6098,-13.874,23.0193,0.917
1494,-8.1563,-0.4062,0.6254,-1.5155,-13.2492,23.8143,0.9031
1495,-6.9519,-0.3959,0.7873,-1.5303,-9.8402,22.5991,0.9201
1496,-7.1614,-0.4241,0.7772,-1.4857,-9.4155,22.8321,0.912
1497,-7.0415,-0.4265,0.705,-1.4179,-9.408,22.4085,0.9166
1498,-7.2525,-0.4434,0.7238,-1.4422,-9.5396,22.8095,0.9026
1499,-7.7806,-0.4233,0.689,-1.5333,-14.2874,23.6552,0.9019
1500,-7.2698,-0.422,0.7232,-1.4525,-9.1505,22.7425,0.921
1501,-6.8692,-0.446,0.7949,-1.4514,-9.4418,22.5803,0.9151
1502,-6.8899,-0.4451,0.7624,-1.4278,-9.6006,22.4696,0.912
1503,-6.7094,-0.38,0.805,-1.5056,-9.8394,22.2757,0.9156
1504,-6.653,-0.4448,0.8206,-1.4672,-10.3445,22.4442,0.9119
1505,-6.8483,-0.437,0.797,-1.469,-9.9143,22.5665,0.9154
1506,-6.6989,-0.3856,0.8237,-1.5476,-10.4292,22.4197,0.9116
1507,-8.7155,-0.6183,0.2932,-1.083,-7.185,23.2931,0.8984
1508,-6.8609,-0.4315,0.7933,-1.47,-9.9054,22.5606,0.9137
1509,-7.0182,-0.436,0.7855,-1.4663,-9.683,22.7342,0.911
1510,-6.9229,-0.4354,0.7709,-1.4493,-9.7094,22.5402,0.912
1511,-6.7209,-0.49,0.8234,-1.3978,-9.8351,22.5554,0.9345
1512,-6.9928,-0.404,0.842,-1.5295,-9.2217,22.8025,0.9213
1513,-6.8359,-0.4601,0.817,-1.4665,-9.5253,22.6579,0.9105
1514,-6.8494,-0.4635,0.7679,-1.3891,-9.8282,22.4695,0.9322
1515,-6.9873,-0.4071,0.7165,-1.4728,-9.7005,22.3777,0.919
1516,-7.0571,-0.4991,0.6786,-1.3365,-9.2753,22.46,0.9064
1517,-7.0422,-0.4542,0.7581,-1.4318,-9.5112,22.6862,0.9111
1518,-6.9624,-0.4359,0.7876,-1.4567,-9.7243,22.6763,0.9138
1519,-6.9593,-0.4399,0.7348,-1.4199,-9.2071,22.4193,0.9071
1520,-7.1761,-0.4015,0.7479,-1.4988,-9.5507,22.7131,0.9167
1521,-6.9744,-0.4318,0.7397,-1.4415,-9.6225,22.4778,0.9137
1522,-6.8232,-0.4389,0.816,-1.4828,-10.0799,22.6266,0.9161
1523,-6.883,-0.3587,0.8964,-1.6388,-12.9402,23.0294,0.9224
1524,-7.0147,-0.4678,0.6766,-1.324,-8.4586,22.2605,0.9137
1525,-6.6584,-0.3844,0.9147,-1.6179,-14.0723,22.9381,0.9183
1526,-6.7729,-0.3737,0.9481,-1.6615,-13.7416,23.161,0.9182
1527,-6.664,-0.4512,0.8519,-1.4839,-10.02,22.5695,0.9171
1528,-6.891,-0.437,0.777,-1.457,-9.8299,22.5345,0.911
1529,-6.8358,-0.4621,0.8523,-1.4992,-9.9948,22.8164,0.9147
1530,-6.777,-0.3674,0.9093,-1.6359,-13.8672,23.0201,0.9119
1531,-6.9112,-0.4203,0.775,-1.4768,-9.9378,22.5307,0.9135
1532,-6.942,-0.412,0.75,-1.4596,-9.5761,22.4252,0.9087
1533,-6.9926,-0.4402,0.7344,-1.4211,-9.2299,22.4622,0.911
1534,-6.9417,-0.4343,0.7779,-1.4578,-9.6976,22.5956,0.9145
1535,-6.8558,-0.3651,0.865,-1.598,-13.3808,22.9089,0.9147
1536,-6.8507,-0.4361,0.7317,-1.4238,-9.654,22.2943,0.916
1537,-6.7763,-0.4406,0.7982,-1.4541,-9.8193,22.4823,0.9121
1538,-6.8455,-0.4624,0.7279,-1.3751,-9.3398,22.2964,0.9066
1539,-6.9282,-0.4256,0.763,-1.4578,-9.6027,22.4976,0.9125
1540,-7.224,-0.4291,0.7486,-1.4605,-9.3282,22.8169,0.9204
1541,-6.8014,-0.457,0.7736,-1.4184,-9.3523,22.4074,0.9093
1542,-6.9352,-0.4371,0.754,-1.4372,-9.4663,22.471,0.9093
1543,-7.1377,-0.4308,0.7402,-1.4511,-9.4452,22.675,0.9164
1544,-6.7687,-0.3802,0.8572,-1.5753,-13.9454,22.8147,0.9128
1545,-6.9482,-0.4351,0.7756,-1.4561,-9.6775,22.5952,0.9145
1546,-6.859,-0.4524,0.8303,-1.4805,-9.6796,22.7181,0.9163
1547,-6.9792,-0.4052,0.7861,-1.5064,-9.6186,22.6339,0.921
1548,-7.3697,-0.4185,0.6362,-1.4011,-8.843,22.5021,0.9236
1549,-6.9666,-0.4375,0.788,-1.4629,-9.7339,22.6825,0.914
1550,-6.9782,-0.4247,0.8478,-1.5343,-10.1605,22.9299,0.9106
1551,-6.918,-0.4365,0.7973,-1.4764,-9.8919,22.6589,0.9146
1552,-7.8177,-0.4767,0.5968,-1.3717,-9.214,23.1311,0.8965
1553,-6.8762,-0.4078,0.7787,-1.479,-9.8286,22.469,0.9111
1554,-6.4756,-0.4937,0.9329,-1.5057,-9.6471,22.7117,0.9174
1555,-7.1462,-0.4414,0.7186,-1.4178,-9.1313,22.607,0.9142
1556,-7.0012,-0.4297,0.7536,-1.4502,-9.5355,22.5522,0.9145
1557,-7.0699,-0.4261,0.8369,-1.5357,-10.2913,23.0297,0.9029
1558,-6.9343,-0.425,0.7668,-1.4529,-9.5862,22.51,0.9123
1559,-6.7892,-0.4506,0.7999,-1.4529,-9.5251,22.5035,0.9114
1560,-7.0463,-0.4303,0.7011,-1.4007,-9.0604,22.3608,0.9136
1561,-6.8349,-0.4472,0.8018,-1.4703,-9.7772,22.5725,0.9148
1562,-6.7647,-0.3597,0.8871,-1.6344,-14.5684,22.9509,0.9129
1563,-6.9544,-0.435,0.7758,-1.461,-9.6977,22.6026,0.9144
1564,-6.942,-0.4335,0.7356,-1.4304,-9.6254,22.4182,0.9115
1565,-7.9262,-0.4184,0.6008,-1.4495,-12.3101,23.3551,0.897
1566,-6.9962,-0.4316,0.7512,-1.4448,-9.4816,22.5352,0.9145
1567,-6.7018,-0.4929,0.84,-1.3985,-10.1767,22.6462,0.923
1568,-6.9196,-0.4299,0.7885,-1.4725,-9.7954,22.6015,0.9131
1569,-6.9711,-0.3923,0.7835,-1.5214,-9.7332,22.593,0.9069
1570,-6.7848,-0.4148,0.7938,-1.4896,-9.3634,22.4031,0.9157
1571,-6.8125,-0.4648,0.7782,-1.3902,-9.9105,22.4735,0.9323
1572,-6.7685,-0.4622,0.7627,-1.3772,-9.8046,22.3343,0.9341
1573,-6.8183,-0.4094,0.9465,-1.6049,-9.9777,23.0459,0.923
1574,-7.0576,-0.4328,0.8051,-1.5065,-9.6741,22.8671,0.9115
1575,-6.5379,-0.4803,0.9288,-1.526,-10.375,22.802,0.9086
1576,-6.596,-0.443,0.8619,-1.5012,-10.5475,22.5505,0.918
1577,-8.2002,-0.5191,0.4904,-1.2924,-11.4641,23.454,0.8908
1578,-6.9458,-0.4391,0.7653,-1.4459,-9.5087,22.5421,0.9105
1579,-7.0233,-0.4578,0.7541,-1.411,-9.1253,22.6248,0.9135
1580,-7.0005,-0.4364,0.8024,-1.4747,-9.8232,22.795,0.9177
1581,-6.9252,-0.4309,0.7867,-1.4709,-9.7898,22.6039,0.9133
1582,-6.9564,-0.4363,0.7709,-1.4537,-9.7213,22.5913,0.913
1583,-7.3308,-0.428,0.7085,-1.4336,-8.9979,22.7712,0.9213
1584,-6.6811,-0.3613,0.9582,-1.6711,-14.4656,23.1189,0.9154
1585,-6.97,-0.428,0.7609,-1.4537,-9.5643,22.5364,0.9133
1586,-6.9775,-0.4325,0.7656,-1.4468,-9.4989,22.6017,0.9017
1587,-6.9721,-0.4404,0.7781,-1.471,-9.6114,22.6557,0.9099
1588,-6.8101,-0.4472,0.8616,-1.5196,-10.0928,22.7953,0.9103
1589,-6.7658,-0.3628,0.9269,-1.6489,-13.964,23.0668,0.9112
1590,-6.9063,-0.3967,0.6922,-1.4408,-9.1003,22.0997,0.9127
1591,-6.9384,-0.4399,0.7882,-1.4618,-9.6381,22.6424,0.914
1592,-6.9014,-0.3598,0.7822,-1.573,-10.2312,22.4823,0.9221
1593,-7.017,-0.4421,0.6868,-1.3811,-8.7248,22.284,0.9128
1594,-7.1452,-0.4414,0.7951,-1.4826,-9.1772,22.8932,0.9223
1595,-6.9252,-0.4309,0.7867,-1.4709,-9.7898,22.6039,0.9133
1596,-6.948,-0.435,0.7751,-1.4565,-9.6785,22.5923,0.9144
1597,-6.9857,-0.4555,0.7511,-1.4243,-9.3988,22.5733,0.9114
1598,-6.7137,-0.4655,0.7855,-1.3911,-9.7174,22.3421,0.9344
1599,-6.72,-0.412,0.889,-1.5728,-12.6839,22.868,0.9042
1600,-6.6834,-0.3982,0.8645,-1.5519,-9.7608,22.5158,0.9273
1601,-6.9975,-0.4446,0.7658,-1.4424,-9.4692,22.6336,0.9078
1602,-6.611,-0.3916,0.9141,-1.5822,-15.7231,22.9413,0.9342
1603,-7.0581,-0.4382,0.7324,-1.4241,-9.1907,22.5371,0.9106
1604,-6.8443,-0.3643,0.7988,-1.5481,-9.8027,22.4111,0.9283
1605,-6.9294,-0.4271,0.7495,-1.4446,-9.5069,22.4337,0.9103
1606,-6.8887,-0.3831,0.8667,-1.5966,-13.8109,23.0293,0.9157
1607,-6.9875,-0.426,0.8656,-1.5397,-10.168,23.0253,0.9106
1608,-8.6138,-0.4801,0.4881,-1.3974,-11.6006,23.9595,0.9001
1609,-7.0183,-0.4267,0.8104,-1.496,-9.8623,22.8066,0.9121
1610,-6.7335,-0.4667,0.8285,-1.4689,-9.6084,22.5509,0.9172
1611,-7.0134,-0.4295,0.73,-1.4434,-9.662,22.493,0.9155
1612,-8.1932,-0.539,0.5334,-1.3224,-11.0243,23.6236,0.8946
1613,-7.1811,-0.4447,0.6804,-1.3969,-9.2875,22.5182,0.9023
1614,-6.6889,-0.4423,0.847,-1.4976,-10.4171,22.6055,0.9131
1615,-6.9209,-0.4388,0.7794,-1.4438,-9.6974,22.5851,0.9116
1616,-6.7604,-0.4466,0.8448,-1.4892,-9.7839,22.6354,0.9137
1617,-8.1161,-0.4372,0.6443,-1.5004,-13.3451,23.9147,0.8909
1618,-6.9169,-0.431,0.8096,-1.4863,-9.8488,22.688,0.9101
1619,-6.9433,-0.4223,0.8467,-1.5258,-10.081,22.8715,0.9101
1620,-6.794,-0.4543,0.8493,-1.495,-9.8783,22.7238,0.9162
1621,-6.7069,-0.4747,0.8033,-1.3929,-9.7509,22.4458,0.9316
1622,-6.8795,-0.3832,0.8677,-1.5955,-13.4675,22.999,0.916
1623,-6.6384,-0.4132,0.8368,-1.4949,-10.0071,22.3875,0.924
1624,-7.262,-0.3973,0.6966,-1.4374,-8.6318,22.516,0.9304
1625,-6.9518,-0.4356,0.7804,-1.4595,-9.7049,22.6231,0.9141
1626,-8.5556,-0.5252,0.4511,-1.2883,-11.6708,23.8227,0.8914
1627,-6.8198,-0.36,0.8837,-1.6201,-13.6186,22.9363,0.9129
1628,-6.9348,-0.3904,0.7938,-1.5452,-10.1343,22.6108,0.9208
1629,-7.0378,-0.4369,0.7684,-1.4459,-9.5272,22.6861,0.9139
1630,-7.8636,-0.4096,0.6524,-1.4995,-13.452,23.535,0.8991
1631,-7.2589,-0.429,0.6832,-1.4161,-8.7855,22.5632,0.9157
1632,-6.9296,-0.4044,0.7373,-1.4393,-9.1387,22.288,0.921
1633,-6.9898,-0.451,0.7721,-1.4516,-9.2855,22.6395,0.9046
1634,-7.018,-0.429,0.7433,-1.4481,-9.7045,22.551,0.8977
1635,-6.7648,-0.4603,0.8762,-1.512,-10.0594,22.8188,0.9134
1636,-6.9768,-0.4226,0.7269,-1.4344,-9.2796,22.382,0.9135
1637,-6.872,-0.3747,0.7063,-1.4587,-9.5062,22.082,0.9061
1638,-6.8177,-0.4269,0.7633,-1.4663,-10.2548,22.4081,0.9153
1639,-6.9402,-0.4553,0.7455,-1.4221,-9.1408,22.4737,0.9118
1640,-6.7731,-0.3673,0.8901,-1.6216,-13.5826,22.9219,0.9126
1641,-6.9099,-0.4303,0.9074,-1.5698,-10.5326,23.1189,0.9122
1642,-6.7843,-0.3359,0.9105,-1.6423,-13.5237,22.9133,0.928
1643,-6.7716,-0.4517,0.7807,-1.4056,-10.1305,22.4204,0.9316
1644,-7.2048,-0.4279,0.6984,-1.4116,-8.8906,22.5505,0.9127
1645,-6.7454,-0.3626,0.9204,-1.6457,-14.0458,23.0219,0.9151
1646,-7.015,-0.416,0.7744,-1.4985,-9.5287,22.6438,0.9156
1647,-6.9614,-0.3885,0.7717,-1.5235,-9.8702,22.5324,0.9204
1648,-7.2018,-0.3977,0.7094,-1.4835,-9.2741,22.5807,0.923
1649,-8.1795,-0.4972,0.4509,-1.2815,-8.6715,23.0586,0.9024
1650,-6.8819,-0.4506,0.7749,-1.4396,-9.3291,22.5134,0.9118
1651,-6.9066,-0.4289,0.7817,-1.4602,-9.6896,22.5494,0.9115
1652,-6.9425,-0.5245,0.8372,-1.3881,-7.1919,22.9355,0.9431
1653,-6.9142,-0.4507,0.7706,-1.4371,-9.3734,22.5369,0.9123
1654,-6.7592,-0.3622,0.9136,-1.6475,-14.375,23.0296,0.915
1655,-7.1816,-0.4401,0.7024,-1.436,-9.3016,22.6191,0.9122
1656,-6.5886,-0.3957,0.9525,-1.6346,-13.8608,23.0122,0.9166
1657,-6.881,-0.4305,0.773,-1.4504,-9.6801,22.4756,0.9102
1658,-6.9489,-0.4266,0.8302,-1.5104,-10.0397,22.8222,0.913
1659,-7.2741,-0.4397,0.6676,-1.396,-9.0808,22.5688,0.9061
1660,-6.9318,-0.4326,0.7436,-1.4405,-9.6697,22.4416,0.907
1661,-6.7901,-0.4402,0.7986,-1.4631,-9.5555,22.4878,0.9124
1662,-6.9625,-0.4368,0.7709,-1.4588,-9.7486,22.5988,0.9138
1663,-6.9599,-0.4296,0.7451,-1.4463,-9.6605,22.477,0.9124
1664,-6.8823,-0.4488,0.7948,-1.4537,-9.4416,22.6014,0.9149
1665,-6.9544,-0.435,0.7758,-1.461,-9.6977,22.6026,0.9144
1666,-7.1182,-0.4582,0.6834,-1.3698,-8.5414,22.4117,0.9147
1667,-7.1299,-0.4408,0.7225,-1.4164,-8.7693,22.5722,0.9176
1668,-8.3142,-0.503,0.5078,-1.3402,-11.4996,23.6467,0.8858
1669,-6.8771,-0.4822,0.8674,-1.497,-9.6678,22.9575,0.9139
1670,-6.9252,-0.4309,0.7867,-1.4709,-9.7898,22.6039,0.9133
1671,-6.8766,-0.4079,0.7792,-1.4785,-9.8274,22.4723,0.9111
1672,-6.8421,-0.4098,0.7965,-1.4793,-9.5859,22.4588,0.9219
1673,-6.879,-0.4415,0.7748,-1.4502,-9.8051,22.5227,0.9106
1674,-6.9905,-0.4303,0.7537,-1.4456,-9.5827,22.5435,0.9144
1675,-6.9104,-0.4413,0.7599,-1.4327,-9.4968,22.473,0.908
1676,-7.3122,-0.412,0.8666,-1.593,-9.9435,23.4308,0.912
1677,-7.0653,-0.4472,0.771,-1.4287,-9.7207,22.7416,0.9335
1678,-7.0411,-0.4598,0.7236,-1.3957,-8.9556,22.5023,0.9083
1679,-6.8035,-0.3998,0.8079,-1.4996,-9.6374,22.4396,0.9198
1680,-6.966,-0.4139,0.8712,-1.5613,-10.3226,22.9932,0.913
1681,-6.9088,-0.3967,0.8215,-1.5467,-12.518,22.8192,0.9134
1682,-6.9344,-0.4251,0.7425,-1.4436,-9.6022,22.416,0.9116
1683,-6.8546,-0.4091,0.7904,-1.4914,-9.9819,22.4921,0.907
1684,-7.8695,-0.4115,0.6865,-1.5356,-13.9067,23.7246,0.9015
1685,-6.7711,-0.3961,0.8569,-1.5351,-9.9612,22.6008,0.9165
1686,-6.9544,-0.435,0.7758,-1.461,-9.6977,22.6026,0.9144
1687,-6.7504,-0.4219,0.7797,-1.4617,-9.516,22.3106,0.9131
1688,-6.8648,-0.4365,0.7883,-1.4629,-9.8334,22.5465,0.9095
1689,-7.0076,-0.4058,0.7749,-1.5069,-9.6525,22.6272,0.9212
1690,-6.6983,-0.4621,0.8857,-1.5131,-10.1581,22.7793,0.9147
1691,-6.6958,-0.4707,0.8701,-1.4893,-9.6118,22.6956,0.9165
1692,-6.7162,-0.3964,0.7826,-1.4917,-9.9501,22.2568,0.9065
1693,-6.9458,-0.4349,0.7752,-1.4566,-9.7247,22.5924,0.9142
1694,-6.9928,-0.4252,0.7753,-1.4816,-9.6354,22.6359,0.913
1695,-7.0243,-0.4703,0.7609,-1.4193,-9.0577,22.6801,0.9141
1696,-6.9949,-0.4317,0.7142,-1.407,-9.202,22.3594,0.9131
1697,-7.0195,-0.4241,0.7647,-1.4751,-9.5387,22.6194,0.9131
1698,-7.2657,-0.3644,0.7829,-1.5977,-14.1237,23.184,0.9
1699,-6.9827,-0.4315,0.7541,-1.4453,-9.5231,22.5332,0.9135
1700,-7.0948,-0.4451,0.8063,-1.4874,-9.4058,22.9009,0.9221
1701,-8.0358,-0.4585,0.6278,-1.4598,-12.7136,23.7428,0.9023
1702,-7.0191,-0.4335,0.7504,-1.442,-9.4941,22.5696,0.9146
1703,-6.8702,-0.4392,0.7733,-1.446,-9.6036,22.4798,0.9072
1704,-6.873,-0.3832,0.8671,-1.591,-13.4493,22.9887,0.9161
1705,-6.9715,-0.4273,0.7689,-1.4564,-9.6103,22.5766,0.9131
1706,-7.0266,-0.4332,0.7492,-1.4467,-9.5361,22.5734,0.9145
1707,-6.8314,-0.4655,0.8545,-1.4934,-9.8248,22.8172,0.9136
1708,-6.8765,-0.3952,0.7719,-1.5088,-9.4387,22.4011,0.9192
1709,-6.7849,-0.435,0.8023,-1.4676,-9.9507,22.5065,0.9142
1710,-6.982,-0.4338,0.765,-1.4545,-9.5988,22.5862,0.9145
1711,-7.1058,-0.4588,0.8254,-1.4936,-9.3849,23.0194,0.9201
1712,-7.2688,-0.4224,0.6816,-1.4058,-8.78,22.5521,0.9152
1713,-6.9965,-0.4119,0.7238,-1.4427,-9.3715,22.3793,0.9086
1714,-7.5521,-0.4002,0.816,-1.6264,-14.8982,23.8546,0.8973
1715,-7.2201,-0.395,0.7238,-1.4772,-9.5353,22.6497,0.9159
1716,-6.9608,-0.4348,0.7732,-1.4604,-9.698,22.6011,0.9143
1717,-6.8791,-0.4368,0.7896,-1.4542,-9.7781,22.5748,0.911
1718,-6.609,-0.4715,0.88,-1.4911,-9.7777,22.6315,0.9133
1719,-8.5454,-0.5408,0.3833,-1.2236,-10.4667,23.4842,0.8923
1720,-6.9025,-0.4081,0.775,-1.4857,-9.85,22.4882,0.9109
1721,-6.8329,-0.4452,0.8075,-1.4546,-9.4613,22.5827,0.9121
1722,-7.0515,-0.4051,0.7749,-1.5113,-9.6044,22.6787,0.9186
1723,-7.2276,-0.4595,0.5593,-1.2844,-7.8309,22.0355,0.9064
1724,-7.0852,-0.4061,0.7205,-1.4472,-9.2896,22.4616,0.9075
1725,-6.906,-0.5448,0.8395,-1.3926,-7.3863,22.9471,0.9432
1726,-7.0264,-0.4239,0.765,-1.4864,-9.7396,22.6534,0.9108
1727,-7.6444,-0.4633,0.5845,-1.3585,-9.0455,22.8081,0.8923
1728,-6.9037,-0.4425,0.7697,-1.4474,-9.7624,22.5349,0.9119
1729,-7.0127,-0.4469,0.7346,-1.4198,-9.3162,22.5155,0.9119
1730,-6.9014,-0.429,0.761,-1.4398,-9.6478,22.4545,0.9027
1731,-7.0874,-0.4144,0.7922,-1.5076,-9.8259,22.8123,0.913
1732,-6.8372,-0.3808,0.7129,-1.4482,-9.0138,22.0308,0.9009
1733,-6.88,-0.5402,0.8324,-1.3858,-7.5292,22.8943,0.9421
1734,-7.1789,-0.4562,0.6812,-1.3717,-8.5472,22.4855,0.9133
1735,-6.9435,-0.4326,0.7802,-1.455,-9.699,22.6084,0.9137
1736,-6.987,-0.4348,0.7489,-1.4482,-9.7175,22.5412,0.9101
1737,-6.9593,-0.4368,0.7938,-1.473,-9.7509,22.6877,0.9114
1738,-6.8973,-0.4487,0.7756,-1.4367,-9.2639,22.5302,0.9135
1739,-6.9806,-0.4347,0.7368,-1.4346,-8.9018,22.4326,0.9139
1740,-6.8971,-0.434,0.7604,-1.4446,-9.7302,22.471,0.9067
1741,-7.0227,-0.434,0.7688,-1.4559,-9.5701,22.6581,0.911
1742,-6.7588,-0.417,0.7993,-1.4816,-9.9792,22.4263,0.9098
1743,-7.0044,-0.3907,0.8932,-1.6218,-10.1965,23.0968,0.92
1744,-7.1706,-0.424,0.7012,-1.4163,-9.0019,22.5178,0.9155
1745,-6.58,-0.3773,0.9881,-1.6743,-14.123,23.1001,0.9155
1746,-6.7973,-0.4334,0.8157,-1.4898,-9.8227,22.5517,0.9122
1747,-7.1244,-0.3853,0.7042,-1.4453,-8.744,22.3545,0.9245
1748,-6.782,-0.4759,0.7426,-1.3532,-10.0565,22.3094,0.9293
1749,-6.891,-0.4322,0.7701,-1.4413,-9.6592,22.4932,0.9109
1750,-6.7221,-0.36,0.9101,-1.622,-13.4412,22.9005,0.9222
1751,-6.9266,-0.4432,0.812,-1.4881,-9.5083,22.704,0.9152
1752,-6.9426,-0.4339,0.7768,-1.4587,-9.6992,22.5908,0.9144
1753,-6.9335,-0.431,0.7834,-1.4696,-9.7837,22.6023,0.9132
1754,-6.9863,-0.4327,0.7391,-1.4373,-9.6131,22.4969,0.9133
1755,-6.9388,-0.4034,0.8308,-1.5497,-10.2386,22.7971,0.9054
1756,-6.993,-0.4244,0.8703,-1.5548,-10.2678,23.0498,0.9146
1757,-7.2147,-0.4281,0.7456,-1.4594,-9.3197,22.7884,0.9206
1758,-6.9669,-0.4702,0.7103,-1.3787,-8.9127,22.3934,0.9084
1759,-6.9678,-0.4344,0.7687,-1.4561,-9.6334,22.5861,0.9142
1760,-6.9544,-0.435,0.7758,-1.461,-9.6977,22.6026,0.9144
1761,-6.9544,-0.435,0.7758,-1.461,-9.6977,22.6026,0.9144
1762,-6.9484,-0.4309,0.7638,-1.4404,-9.5669,22.5362,0.9134
1763,-6.7949,-0.4476,0.7541,-1.4099,-9.5358,22.3243,0.9097
1764,-6.8475,-0.4621,0.8814,-1.5148,-10.0122,22.9573,0.916
1765,-6.8025,-0.4581,0.7705,-1.3924,-9.8394,22.4147,0.9279
1766,-6.9021,-0.4028,0.795,-1.521,-9.8984,22.5709,0.9169
1767,-6.9127,-0.4493,0.7993,-1.4643,-9.4965,22.664,0.9153
1768,-6.9916,-0.4595,0.7259,-1.3881,-8.963,22.4475,0.9118
1769,-6.9914,-0.4399,0.756,-1.444,-9.6263,22.5827,0.9145
1770,-7.3184,-0.455,0.6888,-1.3997,-8.6345,22.7009,0.9194
1771,-7.0388,-0.4655,0.7306,-1.4007,-9.0392,22.5468,0.9082
1772,-6.9418,-0.4011,0.731,-1.4615,-9.3739,22.3188,0.9075
1773,-7.052,-0.4894,0.742,-1.3835,-8.733,22.6161,0.9157
1774,-7.1526,-0.4449,0.6732,-1.3778,-8.7417,22.4071,0.9138
1775,-7.5778,-0.4542,0.7194,-1.4804,-9.5051,23.2517,0.9173
1776,-7.0546,-0.3925,0.7792,-1.5268,-9.7363,22.6779,0.9114
1777,-7.8518,-0.4145,0.6711,-1.5132,-13.27,23.6005,0.8972
1778,-6.8634,-0.4487,0.8025,-1.4631,-9.48,22.5848,0.9143
1779,-6.9596,-0.4443,0.7551,-1.4292,-9.6095,22.5439,0.9123
1780,-6.9111,-0.4505,0.7999,-1.4646,-9.4881,22.6652,0.9155
1781,-7.3231,-0.3938,0.725,-1.5023,-9.1054,22.7762,0.9278
1782,-6.8147,-0.4621,0.8592,-1.4991,-10.0346,22.8147,0.9137
1783,-6.9725,-0.4391,0.7907,-1.4585,-9.7354,22.7092,0.9133
