,Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,training_adj_r2
3645,-6.199,-0.6132,0.788,-1.5533,-2.2105,21.8907,0.9627
3646,-6.3718,-0.6138,0.783,-1.5279,-2.0792,22.0494,0.9621
3647,-6.3106,-0.622,0.7814,-1.5454,-2.187,22.0264,0.9608
3648,-6.3445,-0.6188,0.786,-1.5593,-2.1155,22.1,0.9628
3649,-6.2975,-0.6095,0.7709,-1.5229,-2.1105,21.9185,0.9629
3650,-6.2644,-0.6109,0.7769,-1.5357,-2.1561,21.9178,0.961
3651,-6.242,-0.6074,0.7971,-1.545,-2.163,21.9267,0.9614
3652,-6.3147,-0.6087,0.7762,-1.5086,-2.2537,21.9414,0.9633
3653,-6.2639,-0.6189,0.7789,-1.541,-2.151,21.9456,0.9634
3654,-6.2428,-0.63,0.7747,-1.5385,-2.2162,21.921,0.962
3655,-6.4615,-0.5965,0.8117,-1.4969,-2.5301,22.1749,0.9537
3656,-6.3109,-0.6164,0.7622,-1.5319,-1.9886,21.9471,0.963
3657,-6.3279,-0.6166,0.7852,-1.5511,-2.1572,22.0624,0.9625
3658,-6.3728,-0.603,0.807,-1.4987,-2.5903,22.062,0.9575
3659,-6.2808,-0.6117,0.787,-1.5334,-2.2046,21.9577,0.962
3660,-6.5137,-0.6111,0.8117,-1.4857,-2.481,22.2203,0.9591
3661,-6.3145,-0.6167,0.7719,-1.5431,-2.048,21.9899,0.9633
3662,-6.2268,-0.6229,0.7825,-1.5436,-2.2063,21.9138,0.9611
3663,-6.3151,-0.6073,0.7788,-1.5222,-2.1705,21.962,0.9639
3664,-6.2764,-0.6114,0.7906,-1.5447,-2.181,21.9779,0.9625
3665,-6.251,-0.6141,0.7725,-1.5365,-2.0587,21.8914,0.9586
3666,-6.3373,-0.6128,0.793,-1.5381,-2.1041,22.0417,0.9601
3667,-6.2898,-0.6277,0.7849,-1.5506,-2.1304,22.0096,0.9629
3668,-6.2743,-0.617,0.7797,-1.5459,-2.1964,21.9789,0.9641
3669,-6.2211,-0.6118,0.7823,-1.5409,-2.0623,21.8608,0.9637
3670,-6.4866,-0.609,0.7865,-1.5275,-2.108,22.208,0.963
3671,-6.2551,-0.6176,0.7889,-1.5547,-2.1524,21.9691,0.9634
3672,-6.2234,-0.6142,0.7648,-1.5305,-2.1167,21.8415,0.9636
3673,-6.1726,-0.6193,0.7694,-1.5374,-2.1044,21.7959,0.9619
3674,-6.3362,-0.6107,0.7812,-1.5376,-2.1165,22.0193,0.9654
3675,-6.432,-0.6361,0.8285,-1.5575,-2.5,22.331,0.9683
3676,-6.3415,-0.6259,0.7919,-1.5462,-2.1321,22.0845,0.9649
3677,-6.3954,-0.625,0.8045,-1.5697,-2.0741,22.2113,0.965
3678,-6.3058,-0.6201,0.7808,-1.5554,-2.036,22.0248,0.9645
3679,-6.3431,-0.6208,0.7811,-1.5537,-2.1,22.0825,0.9619
3680,-6.2748,-0.6282,0.7908,-1.5568,-2.125,22.0025,0.9643
3681,-6.4435,-0.5968,0.8121,-1.4885,-2.6036,22.1391,0.9556
3682,-6.3304,-0.6201,0.7747,-1.5384,-2.0057,22.0074,0.9645
3683,-6.2497,-0.6167,0.7686,-1.5327,-2.1899,21.8974,0.9638
3684,-6.2787,-0.6144,0.7907,-1.5565,-2.1952,22.013,0.9614
3685,-6.3226,-0.6106,0.7721,-1.5258,-2.2024,21.9818,0.9644
3686,-6.285,-0.6096,0.7705,-1.5284,-2.1066,21.9158,0.9603
3687,-6.295,-0.6093,0.7566,-1.5218,-2.0769,21.8991,0.9637
3688,-6.2574,-0.6227,0.782,-1.5565,-2.1744,21.9816,0.9629
3689,-6.3147,-0.6175,0.7721,-1.5417,-2.0378,21.9907,0.9623
3690,-6.3074,-0.6138,0.7539,-1.5207,-1.9674,21.9032,0.9641
3691,-6.1995,-0.6226,0.7922,-1.5491,-2.199,21.8913,0.9625
3692,-6.2515,-0.6133,0.7925,-1.5527,-2.1782,21.9643,0.9621
3693,-6.2466,-0.6231,0.7663,-1.5323,-2.1273,21.8887,0.9623
3694,-6.224,-0.6085,0.7902,-1.5301,-2.2668,21.8838,0.9609
3695,-6.4507,-0.6168,0.7597,-1.5273,-2.1064,22.1398,0.9667
3696,-6.2266,-0.6226,0.7766,-1.5451,-2.135,21.898,0.9627
3697,-6.396,-0.6229,0.7719,-1.5371,-1.9277,22.0834,0.962
3698,-6.3231,-0.6161,0.777,-1.5335,-2.153,21.9991,0.9639
3699,-6.2219,-0.6119,0.7669,-1.5125,-2.1352,21.7941,0.9645
3700,-6.376,-0.6088,0.7497,-1.5035,-1.9756,21.9469,0.9646
3701,-6.3149,-0.6024,0.798,-1.4761,-2.5133,21.9055,0.9566
3702,-6.2539,-0.6193,0.7859,-1.5478,-2.1358,21.9471,0.9622
3703,-6.2806,-0.6188,0.7862,-1.5554,-2.2194,22.0143,0.9618
3704,-6.3397,-0.6178,0.771,-1.5375,-2.0218,22.0184,0.963
3705,-6.2571,-0.6137,0.792,-1.5564,-2.2971,21.9943,0.9638
3706,-6.2477,-0.6244,0.7959,-1.5551,-2.1901,21.9746,0.9615
3707,-6.189,-0.6131,0.7741,-1.5392,-2.0691,21.8108,0.9632
3708,-6.2332,-0.6127,0.7663,-1.5354,-2.0688,21.8536,0.9616
3709,-6.2885,-0.613,0.777,-1.5434,-1.9408,21.9436,0.965
3710,-6.2951,-0.6151,0.7641,-1.5341,-1.9689,21.9256,0.9641
3711,-6.353,-0.5954,0.8214,-1.4968,-2.6579,22.0416,0.9552
3712,-6.2907,-0.6179,0.7751,-1.5388,-2.0916,21.9638,0.962
3713,-6.3794,-0.6193,0.7718,-1.5399,-1.9194,22.0609,0.9619
3714,-6.2882,-0.6027,0.7867,-1.5206,-2.1887,21.9177,0.9638
3715,-6.2918,-0.6232,0.7834,-1.5601,-2.1782,22.0471,0.9638
3716,-6.2844,-0.6101,0.7864,-1.5554,-2.1133,22.0027,0.9633
3717,-6.2748,-0.6116,0.7851,-1.5321,-2.1736,21.9402,0.9596
3718,-6.3999,-0.6097,0.7557,-1.5118,-1.9859,22.0084,0.9637
3719,-6.2844,-0.6223,0.7949,-1.536,-2.0736,21.9611,0.9632
3720,-6.4125,-0.6121,0.8084,-1.4952,-2.4829,22.1018,0.955
3721,-6.4091,-0.632,0.7913,-1.5683,-1.9726,22.2159,0.9619
3722,-6.3827,-0.6253,0.7857,-1.5598,-2.0662,22.1554,0.9627
3723,-6.2522,-0.6243,0.7735,-1.5438,-2.1912,21.9394,0.963
3724,-6.3773,-0.6394,0.7935,-1.5703,-2.0754,22.1959,0.9634
3725,-6.3892,-0.6088,0.7741,-1.5339,-2.1352,22.0792,0.9635
3726,-6.2892,-0.6141,0.7793,-1.5433,-2.1822,21.9777,0.9628
3727,-6.3139,-0.6126,0.7723,-1.5343,-2.1994,21.9947,0.9638
3728,-6.3,-0.6112,0.7625,-1.5172,-2.0287,21.8937,0.9627
3729,-6.2432,-0.6236,0.7785,-1.5402,-2.1544,21.9159,0.9639
3730,-6.2485,-0.6158,0.7766,-1.5332,-2.1528,21.899,0.9613
3731,-6.2573,-0.6182,0.7913,-1.5236,-2.289,21.9234,0.9633
3732,-6.2139,-0.6124,0.7827,-1.5432,-2.1358,21.8728,0.9617
3733,-6.2834,-0.6081,0.7806,-1.5347,-2.138,21.9413,0.9636
3734,-6.4531,-0.636,0.8019,-1.5689,-2.2172,22.3231,0.9626
3735,-6.4054,-0.598,0.8123,-1.4897,-2.5914,22.0946,0.9597
3736,-6.3259,-0.6258,0.779,-1.5396,-2.0783,22.0198,0.9634
3737,-6.2545,-0.6211,0.7935,-1.5447,-2.2306,21.9648,0.9614
3738,-6.1745,-0.6199,0.7689,-1.5326,-1.9752,21.7624,0.9632
3739,-6.255,-0.6241,0.7838,-1.5516,-2.2362,21.9746,0.9631
3740,-6.306,-0.6177,0.7843,-1.5443,-2.2227,22.0276,0.9639
3741,-6.3202,-0.6096,0.7819,-1.5244,-2.0697,21.9626,0.9631
3742,-6.2969,-0.6221,0.7781,-1.5512,-2.1227,22.0123,0.9643
3743,-6.2971,-0.6222,0.7829,-1.5508,-2.1613,22.0225,0.9619
3744,-6.2875,-0.62,0.7783,-1.5413,-2.1549,21.9765,0.9631
3745,-6.2791,-0.6089,0.7826,-1.5226,-2.2676,21.9278,0.9625
3746,-6.2579,-0.6179,0.787,-1.5553,-2.195,21.9797,0.9619
3747,-6.4386,-0.6065,0.7602,-1.5161,-2.0573,22.0798,0.9631
3748,-6.2649,-0.6183,0.7585,-1.5209,-2.0943,21.8736,0.9642
3749,-6.3639,-0.6133,0.773,-1.5275,-2.0555,22.0219,0.9623
3750,-6.5264,-0.6232,0.8106,-1.5025,-2.4477,22.2923,0.9567
3751,-6.1647,-0.611,0.7987,-1.548,-2.2857,21.8512,0.9625
3752,-6.3093,-0.6153,0.7623,-1.5242,-2.0085,21.9299,0.9637
3753,-6.336,-0.6096,0.7666,-1.5252,-2.1271,21.9806,0.9642
3754,-6.3952,-0.6142,0.8012,-1.5002,-2.5013,22.0898,0.9562
3755,-6.2655,-0.6163,0.7707,-1.5336,-2.2469,21.9307,0.9638
3756,-6.3245,-0.6106,0.7727,-1.5235,-2.046,21.9546,0.963
3757,-6.2856,-0.6196,0.7783,-1.5458,-2.1203,21.9809,0.963
3758,-6.3405,-0.6252,0.7844,-1.5543,-2.057,22.0803,0.9623
3759,-6.1594,-0.6203,0.7808,-1.551,-2.11,21.8141,0.9634
3760,-6.2758,-0.6186,0.7867,-1.5522,-2.1222,21.9864,0.9654
3761,-6.2866,-0.5863,0.8166,-1.491,-2.6141,21.9181,0.9611
3762,-6.3618,-0.6165,0.7682,-1.5268,-2.0376,22.0166,0.9627
3763,-6.2568,-0.6172,0.7773,-1.5428,-2.0568,21.9169,0.9634
3764,-6.2975,-0.625,0.782,-1.5506,-2.152,22.0188,0.9596
3765,-6.2679,-0.6228,0.7785,-1.5441,-2.1315,21.9598,0.9631
3766,-6.2272,-0.6193,0.7847,-1.5426,-2.1552,21.9021,0.9627
3767,-6.3562,-0.6105,0.7632,-1.5184,-2.066,21.9773,0.9642
3768,-6.3565,-0.6183,0.7908,-1.5365,-2.1575,22.0728,0.9613
3769,-6.2184,-0.6111,0.7851,-1.5342,-2.1905,21.8636,0.9618
3770,-6.3723,-0.6082,0.7969,-1.5353,-2.3203,22.1266,0.9682
3771,-6.3572,-0.6227,0.7878,-1.5468,-2.1268,22.0977,0.9625
3772,-6.4501,-0.6082,0.7594,-1.5133,-2.0529,22.0898,0.9645
3773,-6.2114,-0.6054,0.7827,-1.5324,-2.1252,21.8272,0.9623
3774,-6.3694,-0.6295,0.7895,-1.5565,-1.9739,22.1281,0.9607
3775,-6.543,-0.6178,0.8003,-1.5243,-2.2493,22.3368,0.9684
3776,-6.3818,-0.623,0.7861,-1.5459,-2.0641,22.1148,0.9658
3777,-6.3598,-0.6118,0.771,-1.532,-2.0963,22.0357,0.9638
3778,-6.3567,-0.6272,0.7792,-1.5502,-2.0321,22.0877,0.9627
3779,-6.2136,-0.6075,0.7973,-1.5396,-2.2453,21.8833,0.9611
3780,-6.2602,-0.607,0.804,-1.5475,-2.3824,21.998,0.9628
3781,-6.3089,-0.6111,0.7547,-1.5133,-2.0054,21.8857,0.9632
3782,-6.146,-0.6145,0.7786,-1.5346,-2.1853,21.7667,0.9637
3783,-6.671,-0.5971,0.7744,-1.4762,-2.208,22.3302,0.9737
3784,-6.3568,-0.5986,0.8094,-1.4742,-2.6232,21.9857,0.9568
3785,-6.4763,-0.6126,0.8114,-1.5275,-2.318,22.2641,0.9702
3786,-6.2199,-0.6129,0.7791,-1.5343,-2.136,21.8603,0.9633
3787,-6.3429,-0.6071,0.7834,-1.5236,-2.1441,21.9978,0.9611
3788,-6.2507,-0.6144,0.7851,-1.5434,-2.1106,21.9214,0.9625
3789,-6.2611,-0.6158,0.7977,-1.5625,-2.1663,22.0028,0.9614
3790,-6.3042,-0.6073,0.7752,-1.5184,-2.165,21.9309,0.9634
3791,-6.2933,-0.6165,0.7617,-1.523,-2.0866,21.9118,0.9634
3792,-6.3418,-0.587,0.8234,-1.4968,-2.6786,22.0269,0.9584
3793,-6.2519,-0.6127,0.7983,-1.5393,-2.2439,21.9394,0.9629
3794,-6.4995,-0.6187,0.8104,-1.5037,-2.454,22.2528,0.9568
3795,-6.3794,-0.5907,0.7736,-1.4998,-2.0936,21.9535,0.9661
3796,-6.2664,-0.6194,0.7819,-1.5504,-2.201,21.9835,0.9646
3797,-6.3203,-0.6113,0.7671,-1.5216,-2.048,21.9375,0.9626
3798,-6.345,-0.6098,0.8046,-1.4865,-2.5873,21.9993,0.9584
3799,-6.4028,-0.6225,0.8058,-1.558,-2.1952,22.217,0.9598
3800,-6.2448,-0.609,0.7972,-1.5293,-2.2895,21.9119,0.9635
3801,-6.2909,-0.6247,0.7887,-1.5588,-2.2227,22.0476,0.9623
3802,-6.3344,-0.6139,0.7781,-1.5438,-2.1748,22.0433,0.9618
3803,-6.3671,-0.6131,0.7939,-1.5274,-2.3391,22.0998,0.9697
3804,-6.2776,-0.6169,0.7769,-1.5503,-2.1186,21.9789,0.9642
3805,-6.3285,-0.6314,0.7753,-1.5387,-1.9571,22.0076,0.962
3806,-6.2406,-0.6087,0.7719,-1.5282,-2.164,21.8627,0.9636
3807,-6.2621,-0.6172,0.7817,-1.5475,-2.2099,21.9638,0.9628
3808,-6.2206,-0.6106,0.7966,-1.5534,-2.2327,21.9262,0.9629
3809,-6.3332,-0.5866,0.8054,-1.4852,-2.6031,21.9656,0.9569
3810,-6.1946,-0.6203,0.7743,-1.5312,-2.0719,21.8048,0.9643
3811,-6.3543,-0.6268,0.7812,-1.5463,-2.1436,22.0921,0.9612
3812,-6.3208,-0.6032,0.8095,-1.4937,-2.7248,22.0001,0.9555
3813,-6.3537,-0.6078,0.7866,-1.5186,-2.1651,22.0115,0.9635
3814,-6.2969,-0.6301,0.7827,-1.5512,-2.2603,22.0406,0.9633
3815,-6.2526,-0.6179,0.787,-1.5518,-2.2225,21.9696,0.9632
3816,-6.3754,-0.6171,0.8129,-1.5558,-2.4199,22.21,0.9662
3817,-6.3008,-0.6254,0.7813,-1.5486,-2.1738,22.023,0.9624
3818,-6.4412,-0.6234,0.7962,-1.537,-2.2025,22.2224,0.9686
3819,-6.3406,-0.6108,0.7738,-1.537,-2.168,22.0289,0.9639
3820,-6.2266,-0.6136,0.769,-1.5327,-2.0506,21.8415,0.9622
3821,-6.3886,-0.6213,0.7765,-1.532,-2.121,22.0858,0.9647
3822,-6.4331,-0.6056,0.7999,-1.4824,-2.5297,22.0938,0.9568
3823,-6.4044,-0.612,0.7825,-1.5439,-2.1194,22.1384,0.9619
3824,-6.2148,-0.6153,0.7796,-1.5399,-2.1184,21.8619,0.9593
3825,-6.4272,-0.6127,0.7811,-1.5345,-2.1697,22.1533,0.9629
3826,-6.2702,-0.617,0.778,-1.5439,-2.104,21.9502,0.9643
3827,-6.2634,-0.6149,0.769,-1.5286,-2.091,21.8954,0.9634
3828,-6.5056,-0.6102,0.7959,-1.5419,-2.1561,22.2917,0.9608
3829,-6.3035,-0.6026,0.7905,-1.526,-2.1132,21.9473,0.964
3830,-6.3528,-0.6024,0.7719,-1.4975,-2.1666,21.9409,0.9632
3831,-6.4854,-0.5903,0.8024,-1.4726,-2.5803,22.1371,0.958
3832,-6.2347,-0.61,0.7846,-1.5373,-2.1674,21.8932,0.9627
3833,-6.2129,-0.615,0.7774,-1.5383,-2.1059,21.8561,0.9635
3834,-6.4379,-0.6059,0.806,-1.4873,-2.5013,22.106,0.9576
3835,-6.3574,-0.6124,0.8015,-1.5653,-2.262,22.1671,0.9607
3836,-6.2662,-0.6081,0.7818,-1.5162,-2.1324,21.8709,0.9617
3837,-6.2749,-0.6294,0.7812,-1.554,-2.2069,22.0143,0.9629
3838,-6.2243,-0.6244,0.7762,-1.542,-2.0572,21.8772,0.9641
3839,-6.273,-0.6069,0.7939,-1.5248,-2.3367,21.9434,0.9644
3840,-6.2214,-0.6229,0.8106,-1.5713,-2.2065,21.9852,0.9651
3841,-6.3028,-0.5894,0.8154,-1.4909,-2.6692,21.9526,0.9532
3842,-6.3283,-0.6295,0.7874,-1.5594,-2.0317,22.0825,0.9617
3843,-6.2156,-0.6052,0.768,-1.5183,-2.1435,21.7985,0.961
3844,-6.4351,-0.5995,0.7882,-1.4645,-2.513,22.0372,0.959
3845,-6.2835,-0.6102,0.7499,-1.5101,-1.9977,21.8308,0.9637
3846,-6.1502,-0.6192,0.7868,-1.5621,-2.1936,21.8506,0.9638
3847,-6.2959,-0.6189,0.791,-1.5598,-2.0738,22.0308,0.964
3848,-6.4243,-0.6133,0.8002,-1.4872,-2.4364,22.0916,0.9573
3849,-6.2819,-0.6145,0.7848,-1.5483,-2.2204,21.9943,0.9632
3850,-6.2477,-0.6133,0.7742,-1.5321,-2.0964,21.8799,0.9638
3851,-6.3395,-0.6129,0.8094,-1.4954,-2.6306,22.019,0.9551
3852,-6.2969,-0.595,0.7935,-1.4748,-2.5372,21.8752,0.957
3853,-6.2911,-0.6163,0.7712,-1.5381,-2.0564,21.9516,0.9629
3854,-6.3448,-0.6057,0.7711,-1.5396,-2.1195,22.0217,0.9652
3855,-6.2952,-0.6174,0.7823,-1.5505,-2.0737,21.9972,0.9612
3856,-6.4755,-0.6211,0.8049,-1.5351,-2.3771,22.2886,0.9686
3857,-6.2015,-0.6157,0.7684,-1.537,-2.0465,21.8212,0.9627
3858,-6.2868,-0.6137,0.7644,-1.5255,-1.9221,21.8883,0.9607
3859,-6.3229,-0.6162,0.7787,-1.5454,-2.141,22.0307,0.9614
3860,-6.3686,-0.6335,0.7906,-1.5552,-2.1458,22.1497,0.9603
3861,-6.2883,-0.605,0.7791,-1.5147,-2.175,21.8972,0.9622
3862,-6.3412,-0.6106,0.7545,-1.5049,-2.0202,21.9147,0.9643
3863,-6.2232,-0.6123,0.8024,-1.5556,-2.2691,21.9484,0.9635
3864,-6.2764,-0.6271,0.7805,-1.5517,-2.1025,21.9961,0.963
3865,-6.1537,-0.6143,0.7636,-1.529,-2.055,21.7336,0.9621
3866,-6.351,-0.6059,0.807,-1.4938,-2.6333,22.0308,0.9592
3867,-6.3497,-0.5884,0.8062,-1.4799,-2.6302,21.9797,0.9577
3868,-6.3115,-0.6269,0.8035,-1.549,-2.2177,22.0666,0.9608
3869,-6.3402,-0.6209,0.7705,-1.5328,-2.1799,22.0269,0.9639
3870,-6.2531,-0.6221,0.786,-1.5492,-2.1684,21.9546,0.9635
3871,-6.3194,-0.6209,0.7845,-1.5437,-2.0832,22.0292,0.9611
3872,-6.3421,-0.6236,0.7812,-1.5472,-2.0005,22.0531,0.961
3873,-6.3031,-0.6186,0.7879,-1.5258,-2.2397,21.9765,0.964
3874,-6.2394,-0.6019,0.7759,-1.5196,-2.1175,21.8371,0.9637
3875,-6.4464,-0.6132,0.7805,-1.5163,-2.2377,22.1559,0.969
3876,-6.4148,-0.6194,0.7695,-1.5331,-2.068,22.1131,0.9645
3877,-6.3408,-0.6017,0.7665,-1.5113,-2.0881,21.9318,0.9666
3878,-6.5298,-0.6081,0.7722,-1.5342,-2.1123,22.2722,0.9658
3879,-6.2684,-0.6158,0.7707,-1.5394,-1.9872,21.9117,0.9609
3880,-6.3167,-0.621,0.7811,-1.5452,-2.1608,22.0293,0.9617
3881,-6.3524,-0.614,0.7674,-1.5272,-2.0774,22.0047,0.9628
3882,-6.3766,-0.6087,0.8138,-1.5035,-2.5278,22.083,0.9554
3883,-6.324,-0.6185,0.7857,-1.5426,-2.1525,22.0295,0.9647
3884,-6.2551,-0.6202,0.7838,-1.5528,-2.1931,21.9744,0.9621
3885,-6.2563,-0.6127,0.783,-1.5553,-2.1152,21.9635,0.965
3886,-6.3568,-0.6171,0.7831,-1.5464,-2.0002,22.0647,0.9629
3887,-6.3152,-0.617,0.7893,-1.5289,-2.2048,22.0014,0.9627
3888,-6.3459,-0.596,0.7839,-1.4607,-2.4804,21.8899,0.9581
3889,-6.2748,-0.619,0.7734,-1.5409,-2.0779,21.9438,0.9638
3890,-6.293,-0.6197,0.7713,-1.5361,-2.0885,21.9583,0.9628
3891,-6.2936,-0.6173,0.776,-1.544,-2.1072,21.9789,0.9626
3892,-6.3805,-0.5969,0.8231,-1.48,-2.7349,22.0555,0.9567
3893,-6.2802,-0.6194,0.7765,-1.5455,-2.1102,21.9671,0.963
3894,-6.2724,-0.6129,0.7645,-1.5174,-2.0224,21.855,0.9605
3895,-6.2716,-0.6193,0.7661,-1.5348,-2.05,21.9118,0.9627
3896,-6.3029,-0.6223,0.7823,-1.5492,-2.1991,22.028,0.9627
3897,-6.2642,-0.6136,0.7798,-1.542,-2.1258,21.9377,0.9631
3898,-6.4537,-0.6098,0.7996,-1.528,-2.3628,22.2255,0.9688
3899,-6.3311,-0.6139,0.7616,-1.5224,-2.0176,21.9494,0.9621
3900,-6.2031,-0.6108,0.7914,-1.534,-2.2402,21.8512,0.9625
3901,-6.3095,-0.5958,0.7874,-1.4645,-2.3813,21.8316,0.958
3902,-6.3476,-0.6345,0.7771,-1.552,-2.0263,22.0855,0.9629
3903,-6.2476,-0.6176,0.7762,-1.5439,-2.1484,21.927,0.963
3904,-6.2786,-0.6169,0.7719,-1.5419,-2.0682,21.9467,0.9624
3905,-6.2673,-0.6212,0.7838,-1.5509,-2.1585,21.9761,0.9628
3906,-6.464,-0.595,0.7829,-1.4564,-2.4654,22.0399,0.96
3907,-6.3254,-0.6184,0.786,-1.551,-2.1724,22.0628,0.9628
3908,-6.4271,-0.6414,0.7967,-1.5687,-2.0701,22.2618,0.9633
3909,-6.2874,-0.6176,0.7827,-1.5563,-2.1147,22.0122,0.9624
3910,-6.3515,-0.609,0.7825,-1.5247,-2.2622,22.0356,0.9639
3911,-6.407,-0.627,0.7869,-1.5566,-2.0489,22.1831,0.9629
3912,-6.3277,-0.6122,0.7772,-1.5299,-2.2162,22.0046,0.9633
3913,-6.3,-0.614,0.7698,-1.5448,-2.0683,21.9754,0.9638
3914,-6.2957,-0.6384,0.7851,-1.5617,-2.2059,22.0695,0.9626
3915,-6.2931,-0.6334,0.7754,-1.5482,-2.0884,21.9993,0.9637
3916,-6.3996,-0.6192,0.8086,-1.5395,-2.4092,22.1978,0.9673
3917,-6.2355,-0.6179,0.7843,-1.5451,-2.1294,21.9074,0.9621
3918,-6.3629,-0.6148,0.7817,-1.5424,-2.0008,22.0593,0.9637
3919,-6.2908,-0.6263,0.7742,-1.5442,-2.0491,21.9719,0.964
3920,-6.2821,-0.6199,0.7702,-1.5293,-2.1236,21.9287,0.9637
3921,-6.2397,-0.6078,0.778,-1.5371,-2.0785,21.8725,0.9637
3922,-6.2545,-0.6169,0.7759,-1.5451,-2.1484,21.9376,0.9628
3923,-6.3336,-0.6179,0.7848,-1.5303,-2.1802,22.0224,0.9617
3924,-6.3866,-0.6011,0.8031,-1.4927,-2.5887,22.0633,0.9573
3925,-6.375,-0.6043,0.8044,-1.4925,-2.5926,22.0513,0.9561
3926,-6.3058,-0.62,0.7875,-1.5624,-2.0277,22.0484,0.9639
3927,-6.3586,-0.6247,0.7808,-1.5485,-2.0723,22.0953,0.9626
3928,-6.3069,-0.6396,0.791,-1.5648,-2.0572,22.0714,0.9641
3929,-6.261,-0.6139,0.7786,-1.5393,-2.0719,21.9146,0.9617
3930,-6.2926,-0.6095,0.7869,-1.5529,-2.2087,22.0112,0.966
3931,-6.2055,-0.616,0.7826,-1.5512,-2.1287,21.8783,0.964
3932,-6.2401,-0.6201,0.7794,-1.5454,-2.2747,21.9457,0.9647
3933,-6.3282,-0.6258,0.793,-1.5658,-2.2453,22.1252,0.9615
3934,-6.3351,-0.6318,0.7827,-1.548,-2.0735,22.0609,0.9608
3935,-6.5248,-0.6075,0.7504,-1.4956,-2.1063,22.146,0.9665
3936,-6.2902,-0.6148,0.7819,-1.5457,-2.1499,21.9886,0.9627
3937,-6.3152,-0.6178,0.7834,-1.5468,-2.2248,22.03,0.9635
3938,-6.3589,-0.607,0.8061,-1.4916,-2.5753,22.0274,0.9545
3939,-6.2655,-0.6153,0.7736,-1.5348,-2.0505,21.9083,0.9626
3940,-6.3486,-0.6148,0.7683,-1.533,-2.0289,22.0094,0.9632
3941,-6.3113,-0.6305,0.7758,-1.5458,-2.1354,22.0268,0.9623
3942,-6.217,-0.6173,0.7748,-1.5527,-2.1537,21.9086,0.9641
3943,-6.2667,-0.6258,0.7822,-1.5603,-2.0722,21.9984,0.9645
3944,-6.2572,-0.6192,0.7833,-1.5535,-2.1042,21.9566,0.9631
3945,-6.2995,-0.6316,0.7986,-1.5634,-2.1036,22.0611,0.9631
3946,-5.2428,-0.7855,0.5283,-1.481,-4.3408,20.6409,0.9781
3947,-6.2776,-0.6173,0.778,-1.5412,-2.1712,21.9665,0.9641
3948,-6.2952,-0.6372,0.7858,-1.5606,-2.0845,22.0395,0.962
3949,-6.3135,-0.6188,0.7572,-1.5185,-2.0505,21.9226,0.9636
3950,-6.2991,-0.6121,0.7699,-1.5272,-2.1246,21.9385,0.9635
3951,-6.2767,-0.6187,0.783,-1.5486,-2.1521,21.9841,0.9623
3952,-6.3951,-0.6093,0.8099,-1.5297,-2.4102,22.1637,0.9693
3953,-6.2938,-0.6121,0.8032,-1.5457,-2.2165,22.0123,0.9642
3954,-6.3892,-0.6115,0.7686,-1.5265,-2.0696,22.0517,0.9633
3955,-6.307,-0.6266,0.7878,-1.5567,-2.0565,22.0395,0.9616
3956,-6.338,-0.6137,0.7711,-1.5331,-2.0962,22.0038,0.9629
3957,-6.2558,-0.6248,0.779,-1.5416,-2.1803,21.9398,0.9628
3958,-6.2146,-0.6186,0.7823,-1.5477,-2.1791,21.8953,0.9631
3959,-6.2664,-0.612,0.7732,-1.5462,-2.1185,21.9399,0.9635
3960,-6.3664,-0.5929,0.8216,-1.4948,-2.6375,22.0526,0.9508
3961,-6.3401,-0.611,0.7899,-1.5349,-2.081,22.0248,0.9627
3962,-6.1716,-0.6089,0.785,-1.5429,-2.157,21.8084,0.9616
3963,-6.2865,-0.6067,0.7888,-1.5459,-2.1437,21.9787,0.9628
3964,-6.2058,-0.6178,0.7807,-1.5393,-2.0987,21.8457,0.9596
3965,-6.3295,-0.6011,0.8148,-1.5084,-2.6545,22.0374,0.9584
3966,-6.3764,-0.6045,0.803,-1.4939,-2.593,22.061,0.9577
3967,-6.3208,-0.6091,0.828,-1.5288,-2.5031,22.0855,0.9709
3968,-6.5079,-0.6295,0.8201,-1.5589,-2.382,22.4169,0.9658
3969,-6.3764,-0.622,0.7745,-1.5347,-2.1619,22.0818,0.963
3970,-6.2854,-0.6114,0.7765,-1.5368,-2.1561,21.9509,0.9632
3971,-6.2601,-0.6185,0.7946,-1.5655,-2.2354,22.0207,0.9671
3972,-6.4054,-0.5863,0.8001,-1.4677,-2.5504,22.0057,0.9623
3973,-6.3375,-0.613,0.7907,-1.5487,-2.2032,22.0672,0.9641
3974,-6.2599,-0.6205,0.7789,-1.5343,-2.188,21.9281,0.9616
3975,-6.2953,-0.6096,0.8027,-1.5507,-2.2598,22.035,0.9634
3976,-6.2087,-0.6182,0.7682,-1.5341,-2.0273,21.8201,0.9618
3977,-6.3853,-0.6456,0.7805,-1.5523,-1.9657,22.136,0.9615
3978,-6.2553,-0.6148,0.7844,-1.5428,-2.1225,21.9288,0.9618
3979,-6.3329,-0.6174,0.7734,-1.5292,-2.1695,21.9982,0.9642
3980,-6.4434,-0.6164,0.8078,-1.5411,-2.3932,22.2608,0.9669
3981,-6.3457,-0.6096,0.7828,-1.5387,-2.1187,22.0373,0.965
