Fuel,Primary Carbon,Secondary Carbon,Tertiary Carbon,Quaternary carbon,T(K),P(atm),Fuel (+ACU- mass fraction),Oxidizer,Diluant,Equivalence Ratio,Diluant Type,Time (micro second)
C,0,0,0,0,2164,0.395,0.3007,0.6005,99.0988,1,Ar,600
C,0,0,0,0,2238,0.541,0.3007,0.6005,99.0988,1,Ar,340
C,0,0,0,0,2317,0.541,0.3007,0.6005,99.0988,1,Ar,235
C,0,0,0,0,2470,0.512,0.3007,0.6005,99.0988,1,Ar,141
C,0,0,0,0,2140,0.616,0.3007,1.2079,98.4914,0.5,Ar,304
C,0,0,0,0,2298,0.559,0.3007,1.2079,98.4914,0.5,Ar,193
C,0,0,0,0,2374,0.37,0.3007,1.2079,98.4914,0.5,Ar,238
C,0,0,0,0,2408,0.496,0.3007,1.2079,98.4914,0.5,Ar,155
C,0,0,0,0,1951,1.066,0.2012,0.1,99.6988,4,Ar,530
C,0,0,0,0,2075,1.011,0.2012,0.1,99.6988,4,Ar,256
C,0,0,0,0,2264,1.024,0.2012,0.1,99.6988,4,Ar,83
C,0,0,0,0,2401,0.939,0.2012,0.1,99.6988,4,Ar,42
C,0,0,0,0,1942,1.092,0.1,0.2011,99.6989,0.99,Ar,625
C,0,0,0,0,1989,1.09,0.0994,0.2021,99.6985,0.98,Ar,443
C,0,0,0,0,1997,1.032,0.0994,0.2021,99.6985,0.98,Ar,281
C,0,0,0,0,2053,1.016,0.0994,0.2021,99.6985,0.98,Ar,230
C,0,0,0,0,2169,0.99,0.1,0.2011,99.6989,0.99,Ar,129
C,0,0,0,0,2224,1.039,0.0994,0.2021,99.6985,0.98,Ar,109
C,0,0,0,0,2338,1.219,0.0994,0.2021,99.6985,0.98,Ar,34
C,0,0,0,0,2503,0.924,0.1,0.2011,99.6989,0.99,Ar,35
C,0,0,0,0,1933,1.099,0.1,0.4034,99.4966,0.5,Ar,508
C,0,0,0,0,2210,1.006,0.1,0.4034,99.4966,0.5,Ar,89
C,0,0,0,0,2460,0.91,0.1,0.4034,99.4966,0.5,Ar,27.5
C,0,0,0,0,2056,1.036,0.0997,0.1996,99.7007,1,Ar,632
C,0,0,0,0,2145,1.063,0.1002,0.2,99.6998,1,Ar,287
C,0,0,0,0,2166,1.098,0.1002,0.2,99.6998,1,Ar,305
C,0,0,0,0,2190,1.13,0.0997,0.1996,99.7007,1,Ar,230
C,0,0,0,0,2216,1.081,0.1002,0.2,99.6998,1,Ar,195
C,0,0,0,0,2169,0.497,0.1007,0.2014,99.6979,1,Ar,590
C,0,0,0,0,2223,0.348,0.1007,0.2014,99.6979,1,Ar,650
C,0,0,0,0,2279,0.49,0.1007,0.2014,99.6979,1,Ar,403
C,0,0,0,0,2299,0.472,0.1007,0.2014,99.6979,1,Ar,355
C,0,0,0,0,2623,0.413,0.1007,0.2014,99.6979,1,Ar,140
C,0,0,0,0,1203,50.5,3.8,19.2,77,0.4,Ar,694
C,0,0,0,0,1232,50,3.8,19.2,77,0.4,Ar,555
C,0,0,0,0,1268,49,3.8,19.2,77,0.4,Ar,406
C,0,0,0,0,1285,44.4,3.8,19.2,77,0.4,Ar,415
C,0,0,0,0,1319,48.9,3.8,19.2,77,0.4,Ar,261
C,0,0,0,0,1359,47.3,3.8,19.2,77,0.4,Ar,206
C,0,0,0,0,1137,100.9,3.8,19.2,77,0.4,Ar,661
C,0,0,0,0,1169,98.8,3.8,19.2,77,0.4,Ar,541
C,0,0,0,0,1198,96.2,3.8,19.2,77,0.4,Ar,440
C,0,0,0,0,1207,94.7,3.8,19.2,77,0.4,Ar,392
C,0,0,0,0,1268,98.2,3.8,19.2,77,0.4,Ar,241
C,0,0,0,0,1292,100,3.8,19.2,77,0.4,Ar,191
C,0,0,0,0,1312,94.5,3.8,19.2,77,0.4,Ar,169
C,0,0,0,0,1361,94.7,3.8,19.2,77,0.4,Ar,114
C,0,0,0,0,1198,161.2,3.8,19.2,77,0.4,Ar,253
C,0,0,0,0,1250,150.8,3.8,19.2,77,0.4,Ar,177
C,0,0,0,0,1325,39.8,20,13.3,66.7,3,Ar,654
C,0,0,0,0,1346,47.5,20,13.3,66.7,3,Ar,361
C,0,0,0,0,1383,38.5,20,13.3,66.7,3,Ar,391
C,0,0,0,0,1431,34.5,20,13.3,66.7,3,Ar,250
C,0,0,0,0,1536,35.6,20,13.3,66.7,3,Ar,102
C,0,0,0,0,1167,91,20,13.3,66.7,3,Ar,572
C,0,0,0,0,1196,80.9,20,13.3,66.7,3,Ar,681
C,0,0,0,0,1203,77.7,20,13.3,66.7,3,Ar,622
C,0,0,0,0,1206,83,20,13.3,66.7,3,Ar,541
C,0,0,0,0,1363,91.8,20,13.3,66.7,3,Ar,152
C,0,0,0,0,1418,92.9,20,13.3,66.7,3,Ar,95
C,0,0,0,0,1179,106,20,13.3,66.7,3,Ar,414
C,0,0,0,0,1182,132.2,20,13.3,66.7,3,Ar,280
C,0,0,0,0,1182,102.8,20,13.3,66.7,3,Ar,419
C,0,0,0,0,1156,114,20,13.3,66.7,3,Ar,421
C,0,0,0,0,1244,114.4,20,13.3,66.7,3,Ar,254
C,0,0,0,0,1380,120,20,13.3,66.7,3,Ar,77
C,0,0,0,0,1209,178.4,20,13.3,66.7,3,Ar,170
C,0,0,0,0,1254,163,20,13.3,66.7,3,Ar,157
C,0,0,0,0,1372,164,20,13.3,66.7,3,Ar,71
C,0,0,0,0,1176,262.5,20,13.3,66.7,3,Ar,98
C,0,0,0,0,1239,263.6,20,13.3,66.7,3,Ar,70
C,0,0,0,0,1301,256.2,20,13.3,66.7,3,Ar,55
C,0,0,0,0,1191,51.5,27.3,18.2,54.5,3,Ar,847
C,0,0,0,0,1295,46.6,27.3,18.2,54.5,3,Ar,530
C,0,0,0,0,1362,44.9,27.3,18.2,54.5,3,Ar,221
C,0,0,0,0,1215,71.3,27.3,18.2,54.5,3,Ar,411
C,0,0,0,0,1283,64.3,27.3,18.2,54.5,3,Ar,288
C,0,0,0,0,1346,60.4,27.3,18.2,54.5,3,Ar,190
C,0,0,0,0,1089,125.5,27.3,18.2,54.5,3,Ar,331
C,0,0,0,0,1156,128,27.3,18.2,54.5,3,Ar,231
C,0,0,0,0,1358,47.3,20,13.3,66.7,3,N2,327
C,0,0,0,0,1362,41.4,20,13.3,66.7,3,N2,360
C,0,0,0,0,1381,36.7,20,13.3,66.7,3,N2,425
C,0,0,0,0,1402,43.3,20,13.3,66.7,3,N2,265
C,0,0,0,0,1409,48.2,20,13.3,66.7,3,N2,214
C,0,0,0,0,1414,42.2,20,13.3,66.7,3,N2,238
C,0,0,0,0,1418,40.4,20,13.3,66.7,3,N2,234
C,0,0,0,0,1454,39.5,20,13.3,66.7,3,N2,182
C,0,0,0,0,1486,44.3,20,13.3,66.7,3,N2,115
C,0,0,0,0,1511,39.3,20,13.3,66.7,3,N2,106
C,0,0,0,0,1290,72.1,20,13.3,66.7,3,N2,431
C,0,0,0,0,1344,76.1,20,13.3,66.7,3,N2,259
C,0,0,0,0,1366,74,20,13.3,66.7,3,N2,194
C,0,0,0,0,1408,76.5,20,13.3,66.7,3,N2,124
C,0,0,0,0,1466,75.7,20,13.3,66.7,3,N2,74
C,0,0,0,0,1227,92,20,13.3,66.7,3,N2,504
C,0,0,0,0,1273,86.9,20,13.3,66.7,3,N2,445
C,0,0,0,0,1316,84.1,20,13.3,66.7,3,N2,330
C,0,0,0,0,1390,85,20,13.3,66.7,3,N2,152
C,0,0,0,0,1437,84.4,20,13.3,66.7,3,N2,80
C,0,0,0,0,1149,113,20,13.3,66.7,3,N2,533
C,0,0,0,0,1238,116.8,20,13.3,66.7,3,N2,282
C,0,0,0,0,1286,103.1,20,13.3,66.7,3,N2,233
C,0,0,0,0,1323,117.4,20,13.3,66.7,3,N2,155
C,0,0,0,0,1186,145,20,13.3,66.7,3,N2,261
C,0,0,0,0,1216,139.6,20,13.3,66.7,3,N2,227
C,0,0,0,0,1293,148.2,20,13.3,66.7,3,N2,130
C,0,0,0,0,1317,134.9,20,13.3,66.7,3,N2,135
C,0,0,0,0,1196,55.3,27.3,18.2,54.5,3,N2,738
C,0,0,0,0,1258,54.4,27.3,18.2,54.5,3,N2,453
C,0,0,0,0,1371,59.6,27.3,18.2,54.5,3,N2,151
C,0,0,0,0,1242,86.6,27.3,18.2,54.5,3,N2,228
C,0,0,0,0,1272,82.8,27.3,18.2,54.5,3,N2,200
C,0,0,0,0,1041,128.4,27.3,18.2,54.5,3,N2,433
C,0,0,0,0,1138,139.9,27.3,18.2,54.5,3,N2,194
C,0,0,0,0,1186,138.5,27.3,18.2,54.5,3,N2,182
C,0,0,0,0,1249,122.8,27.3,18.2,54.5,3,N2,142
C,0,0,0,0,1250,133,27.3,18.2,54.5,3,N2,118
C,0,0,0,0,1304,136,27.3,18.2,54.5,3,N2,89
C,0,0,0,0,1327,129.7,27.3,18.2,54.5,3,N2,81
C,0,0,0,0,1150,176.6,27.3,18.2,54.5,3,N2,120
C,0,0,0,0,1230,188.7,27.3,18.2,54.5,3,N2,71
C,0,0,0,0,1235,194,27.3,18.2,54.5,3,N2,67
C,0,0,0,0,1268,169.7,27.3,18.2,54.5,3,N2,72
C,0,0,0,0,1453,20.3,50,16.7,33.3,6,He,466
C,0,0,0,0,1520,13.8,50,16.7,33.3,6,He,420
C,0,0,0,0,1523,18.6,50,16.7,33.3,6,He,333
C,0,0,0,0,1529,13.8,50,16.7,33.3,6,He,391
C,0,0,0,0,1548,15.2,50,16.7,33.3,6,He,345
C,0,0,0,0,1607,12,50,16.7,33.3,6,He,265
C,0,0,0,0,1456,57.2,50,16.7,33.3,6,He,86
C,0,0,0,0,1547,51.2,50,16.7,33.3,6,He,58
C,0,0,0,0,1324,79,50,16.7,33.3,6,He,185
C,0,0,0,0,1367,72.8,50,16.7,33.3,6,He,135
C,0,0,0,0,1395,68.4,50,16.7,33.3,6,He,111
C,0,0,0,0,1128,90.7,50,16.7,33.3,6,He,332
C,0,0,0,0,1203,91.3,50,16.7,33.3,6,He,315
C,0,0,0,0,1290,81.6,50,16.7,33.3,6,He,249
C,0,0,0,0,1272,35.5,17.6,11.8,56.6,3,N2+AC0-He,875
C,0,0,0,0,1338,29.5,17.6,11.8,56.6,3,N2+AC0-He,591
C,0,0,0,0,1398,28.9,17.6,11.8,56.6,3,N2+AC0-He,418
C,0,0,0,0,1458,27,17.6,11.8,56.6,3,N2+AC0-He,260
C,0,0,0,0,1342,49.5,17.6,11.8,56.6,3,N2+AC0-He,379
C,0,0,0,0,1469,47.1,17.6,11.8,56.6,3,N2+AC0-He,149
C,0,0,0,0,1269,57.2,17.6,11.8,56.6,3,N2+AC0-He,529
C,0,0,0,0,1366,61.5,17.6,11.8,56.6,3,N2+AC0-He,181
C,0,0,0,0,1391,60.5,17.6,11.8,56.6,3,N2+AC0-He,152
C,0,0,0,0,1347,76.4,17.6,11.8,56.6,3,N2+AC0-He,233
C,0,0,0,0,1340,92.5,17.6,11.8,56.6,3,N2+AC0-He,128
C,0,0,0,0,1358,106.6,17.6,11.8,56.6,3,N2+AC0-He,111
C,0,0,0,0,1680,85.3,0.25,1,98.75,0.5,Ar,118
C,0,0,0,0,1770,31.2,0.25,1,98.75,0.5,Ar,89
C,0,0,0,0,1730,30.3,0.5,2,97.5,0.5,Ar,73
C,0,0,0,0,1659,80.9,0.5,2,97.5,0.5,Ar,82
C,0,0,0,0,1665,81.2,0.5,2,97.5,0.5,Ar,68
C,0,0,0,0,1830,9.8,0.5,2,97.5,0.5,Ar,98
C,0,0,0,0,1853,10.5,0.5,2,97.5,0.5,Ar,75
C,0,0,0,0,1706,83.9,0.28,0.56,99.16,1,Ar,200
C,0,0,0,0,1811,31.3,0.28,0.56,99.16,1,Ar,128
C,0,0,0,0,1687,30.5,0.28,0.56,99.16,1,Ar,401
C,0,0,0,0,1761,36.8,0.28,0.56,99.16,1,Ar,177
C,0,0,0,0,1821,79.4,0.28,0.56,99.16,1,Ar,74
C,0,0,0,0,1778,79.1,0.56,1.14,98.3,1,Ar,53
C,0,0,0,0,1957,9.7,0.56,1.14,98.3,1,Ar,58
C,0,0,0,0,2043,9.4,0.56,1.14,98.3,1,Ar,41
C,0,0,0,0,1534,30.1,3.4,6.7,89.9,1,Ar,257.5
C,0,0,0,0,1535,61.9,3.4,6.7,89.9,1,Ar,141.25
C,0,0,0,0,1633,31.7,3.4,6.7,89.9,1,Ar,63.75
C,0,0,0,0,1584,34.1,3.4,6.7,89.9,1,Ar,120
C,0,0,0,0,1496,34.4,3.4,6.7,89.9,1,Ar,286.25
C,0,0,0,0,1408,34.6,3.4,6.7,89.9,1,Ar,692.5
C,0,0,0,0,1408,34.6,3.4,6.7,89.9,1,Ar,692.5
C,0,0,0,0,1673,84.4,0.25,1,98.75,0.5,Ar,95
C,0,0,0,0,1590,86.8,0.25,1,98.75,0.5,Ar,209
C,0,0,0,0,1671,32.8,0.25,1,98.75,0.5,Ar,142
C,0,0,0,0,1627,31.7,1,4,95,0.5,Ar,88
C,0,0,0,0,1532,32.3,1,4,95,0.5,Ar,227
C,0,0,0,0,1512,34.5,1,4,95,0.5,Ar,314
C,0,0,0,0,1426,34.1,1,4,95,0.5,Ar,725
C,0,0,0,0,1739,10.1,1,4,95,0.5,Ar,82
C,0,0,0,0,1988,30.2,0.25,0.25,99.5,2,Ar,14
C,0,0,0,0,2031,9.3,0.25,0.25,99.5,2,Ar,20
C,0,0,0,0,1710,39.5,0.5,0.5,99,2,Ar,169
C,0,0,0,0,1896,77.1,0.5,0.5,99,2,Ar,15
C,0,0,0,0,1926,9.4,0.5,0.5,99,2,Ar,63
C,0,0,0,0,1887,9.4,0.5,0.5,99,2,Ar,81
C,0,0,0,0,1807,35.5,0.5,0.5,99,2,Ar,63
C,0,0,0,0,1425,36.6,5,5,90,2,Ar,783
C,0,0,0,0,1579,34.6,5,5,90,2,Ar,173
C,0,0,0,0,1536,33.7,5,5,90,2,Ar,376
C,0,0,0,0,1455,33.9,5,5,90,2,Ar,671
C,0,0,0,0,1555,30.4,5,5,90,2,Ar,268
C,0,0,0,0,1633,29.1,5,5,90,2,Ar,118
C,0,0,0,0,1635,10.2,5,5,90,2,Ar,333
C,0,0,0,0,1744,9.8,5,5,90,2,Ar,110
C,0,0,0,0,1478,60.3,5,5,90,2,Ar,321
C,0,0,0,0,1706,80.9,0.25,0.14,99.61,3.6,Ar,174
C,0,0,0,0,1742,29.9,0.25,0.14,99.61,3.6,Ar,163
C,0,0,0,0,1977,32.3,0.25,0.14,99.61,3.6,Ar,16
C,0,0,0,0,1692,79.9,0.25,0.14,99.61,3.6,Ar,163
C,0,0,0,0,1949,9.5,0.25,0.14,99.61,3.6,Ar,53
C,0,0,0,0,1802,9.2,0.25,0.14,99.61,3.6,Ar,238
C,0,0,0,0,1690,85.7,0.5,0.25,99.25,4,Ar,177
C,0,0,0,0,1818,31.4,0.5,0.25,99.25,4,Ar,60
C,0,0,0,0,2164,0.395,0.3007,0.6055,99.0938,1,Ar,600
C,0,0,0,0,2238,0.541,0.3007,0.6055,99.0938,1,Ar,340
C,0,0,0,0,2317,0.541,0.3007,0.6055,99.0938,1,Ar,235
C,0,0,0,0,2470,0.512,0.3007,0.6055,99.0938,1,Ar,141
C,0,0,0,0,2140,0.616,0.3005,1.2079,98.4916,0.5,Ar,304
C,0,0,0,0,2298,0.559,0.3005,1.2079,98.4916,0.5,Ar,193
C,0,0,0,0,2374,0.37,0.3005,1.2079,98.4916,0.5,Ar,238
C,0,0,0,0,2408,0.496,0.3005,1.2079,98.4916,0.5,Ar,155
C,0,0,0,0,1951,1.066,0.2012,0.1,99.6988,4,Ar,530
C,0,0,0,0,2075,1.011,0.2012,0.1,99.6988,4,Ar,256
C,0,0,0,0,2264,1.024,0.2012,0.1,99.6988,4,Ar,83
C,0,0,0,0,2401,0.939,0.2012,0.1,99.6988,4,Ar,42
C,0,0,0,0,1942,1.092,0.1,0.2011,99.6989,0.99,Ar,625
C,0,0,0,0,1989,1.09,0.0994,0.2021,99.6985,0.98,Ar,443
C,0,0,0,0,1997,1.032,0.0994,0.2021,99.6985,0.98,Ar,281
C,0,0,0,0,2053,1.016,0.0994,0.2021,99.6985,0.98,Ar,230
C,0,0,0,0,2169,0.99,0.1,0.2011,99.6989,0.99,Ar,129
C,0,0,0,0,2224,1.039,0.0994,0.2021,99.6985,0.98,Ar,109
C,0,0,0,0,2338,1.219,0.0994,0.2021,99.6985,0.98,Ar,34
C,0,0,0,0,2503,0.924,0.1,0.2011,99.6989,0.99,Ar,35
C,0,0,0,0,1933,1.099,0.1,0.4034,99.4966,0.5,Ar,508
C,0,0,0,0,2210,1.006,0.1,0.4034,99.4966,0.5,Ar,89
C,0,0,0,0,2460,0.91,0.1,0.4034,99.4966,0.5,Ar,27.5
C,0,0,0,0,2056,1.036,0.0997,0.1996,99.7007,1,Ar,632
C,0,0,0,0,2145,1.063,0.1002,0.2,99.6998,1,Ar,287
C,0,0,0,0,2166,1.098,0.1002,0.2,99.6998,1,Ar,305
C,0,0,0,0,2190,1.13,0.0997,0.1996,99.7007,1,Ar,230
C,0,0,0,0,2216,1.081,0.1002,0.2,99.6998,1,Ar,195
C,0,0,0,0,2169,0.497,0.1007,0.2014,99.6979,1,Ar,590
C,0,0,0,0,2223,0.348,0.1007,0.2014,99.6979,1,Ar,650
C,0,0,0,0,2279,0.49,0.1007,0.2014,99.6979,1,Ar,403
C,0,0,0,0,2299,0.472,0.1007,0.2014,99.6979,1,Ar,355
C,0,0,0,0,2623,0.413,0.1007,0.2014,99.6979,1,Ar,140
C,0,0,0,0,1680,85.3,0.25,1,98.75,0.5,Ar,92
C,0,0,0,0,1770,31.2,0.25,1,98.75,0.5,Ar,62
C,0,0,0,0,1730,30.3,0.5,2,97.5,0.5,Ar,64
C,0,0,0,0,1659,80.9,0.5,2,97.5,0.5,Ar,75
C,0,0,0,0,1665,81.2,0.5,2,97.5,0.5,Ar,62
C,0,0,0,0,1830,9.8,0.5,2,97.5,0.5,Ar,68
C,0,0,0,0,1853,10.5,0.5,2,97.5,0.5,Ar,51
C,0,0,0,0,1706,83.9,0.28,0.56,99.16,1,Ar,180
C,0,0,0,0,1811,31.3,0.28,0.56,99.16,1,Ar,115.2
C,0,0,0,0,1687,30.5,0.28,0.56,99.16,1,Ar,360.9
C,0,0,0,0,1761,36.8,0.28,0.56,99.16,1,Ar,159.3
C,0,0,0,0,1821,79.4,0.28,0.56,99.16,1,Ar,66.6
C,0,0,0,0,1778,79.1,0.56,1.14,98.3,1,Ar,47
C,0,0,0,0,1957,9.7,0.56,1.14,98.3,1,Ar,40
C,0,0,0,0,2043,9.4,0.56,1.14,98.3,1,Ar,26
C,0,0,0,0,1534,30.1,3.4,6.7,89.9,1,Ar,206
C,0,0,0,0,1535,61.9,3.4,6.7,89.9,1,Ar,113
C,0,0,0,0,1633,31.7,3.4,6.7,89.9,1,Ar,51
C,0,0,0,0,1584,34.1,3.4,6.7,89.9,1,Ar,96
C,0,0,0,0,1496,34.4,3.4,6.7,89.9,1,Ar,229
C,0,0,0,0,1408,34.6,3.4,6.7,89.9,1,Ar,554
C,0,0,0,0,1408,34.6,3.4,6.7,89.9,1,Ar,554
C,0,0,0,0,1673,84.4,0.25,1,98.75,0.5,Ar,95
C,0,0,0,0,1590,86.8,0.25,1,98.75,0.5,Ar,209
C,0,0,0,0,1671,32.8,0.25,1,98.75,0.5,Ar,142
C,0,0,0,0,1627,31.7,1,4,95,0.5,Ar,88
C,0,0,0,0,1532,32.3,1,4,95,0.5,Ar,227
C,0,0,0,0,1512,34.5,1,4,95,0.5,Ar,314
C,0,0,0,0,1426,34.1,1,4,95,0.5,Ar,725
C,0,0,0,0,1739,10.1,1,4,95,0.5,Ar,82
C,0,0,0,0,1988,30.2,0.25,0.25,99.5,2,Ar,14
C,0,0,0,0,2031,9.3,0.25,0.25,99.5,2,Ar,20
C,0,0,0,0,1710,39.5,0.5,0.5,99,2,Ar,169
C,0,0,0,0,1896,77.1,0.5,0.5,99,2,Ar,15
C,0,0,0,0,1926,9.4,0.5,0.5,99,2,Ar,63
C,0,0,0,0,1887,9.4,0.5,0.5,99,2,Ar,81
C,0,0,0,0,1807,35.5,0.5,0.5,99,2,Ar,63
C,0,0,0,0,1425,36.6,5,5,90,2,Ar,783
C,0,0,0,0,1579,34.6,5,5,90,2,Ar,173
C,0,0,0,0,1536,33.7,5,5,90,2,Ar,376
C,0,0,0,0,1455,33.9,5,5,90,2,Ar,671
C,0,0,0,0,1555,30.4,5,5,90,2,Ar,268
C,0,0,0,0,1633,29.1,5,5,90,2,Ar,118
C,0,0,0,0,1635,10.2,5,5,90,2,Ar,333
C,0,0,0,0,1744,9.8,5,5,90,2,Ar,110
C,0,0,0,0,1478,60.3,5,5,90,2,Ar,321
C,0,0,0,0,1706,80.9,0.25,0.14,99.61,3.6,Ar,174
C,0,0,0,0,1742,29.9,0.25,0.14,99.61,3.6,Ar,163
C,0,0,0,0,1977,32.3,0.25,0.14,99.61,3.6,Ar,16
C,0,0,0,0,1692,79.9,0.25,0.14,99.61,3.6,Ar,163
C,0,0,0,0,1949,9.5,0.25,0.14,99.61,3.6,Ar,53
C,0,0,0,0,1802,9.2,0.25,0.14,99.61,3.6,Ar,238
C,0,0,0,0,1690,85.7,0.5,0.25,99.25,4,Ar,177
C,0,0,0,0,1818,31.4,0.5,0.25,99.25,4,Ar,60
C,0,0,0,0,1760,13.19,2,4,94,1,Ar,67
C,0,0,0,0,1616,13.7,2,4,94,1,Ar,284
C,0,0,0,0,1691,13.44,2,4,94,1,Ar,132
C,0,0,0,0,1457,13.88,2,4,94,1,Ar,1289
C,0,0,0,0,1575,14.06,2,4,94,1,Ar,422
C,0,0,0,0,1521,14.16,2,4,94,1,Ar,749
C,0,0,0,0,1469,14.37,2,4,94,1,Ar,1205
C,0,0,0,0,1621,37.35,2,4,94,1,Ar,142
C,0,0,0,0,1499,35.26,2,4,94,1,Ar,535
C,0,0,0,0,1584,36.79,2,4,94,1,Ar,208
C,0,0,0,0,1565,37.49,2,4,94,1,Ar,242
C,0,0,0,0,1522,36.2,2,4,94,1,Ar,403
C,0,0,0,0,1369,15.03,1,4,95,0.5,Ar,1714
C,0,0,0,0,1557,14.29,1,4,95,0.5,Ar,360
C,0,0,0,0,1663,13.8,1,4,95,0.5,Ar,130
C,0,0,0,0,1587,13.76,1,4,95,0.5,Ar,288
C,0,0,0,0,1505,14.65,1,4,95,0.5,Ar,640
C,0,0,0,0,1411,14.28,1,4,95,0.5,Ar,1589
C,0,0,0,0,1447,14.26,1,4,95,0.5,Ar,1201
C,0,0,0,0,1438,14.06,4,4,92,2,Ar,1770
C,0,0,0,0,1452,13.74,4,4,92,2,Ar,1593
C,0,0,0,0,1522,13.43,4,4,92,2,Ar,1018
C,0,0,0,0,1621,13.58,4,4,92,2,Ar,380
C,0,0,0,0,1665,13.18,4,4,92,2,Ar,243
C,0,0,0,0,1716,13.1,4,4,92,2,Ar,153
C,0,0,0,0,1564,13.18,4,4,92,2,Ar,676
C,0,0,0,0,1461,1.31,3.03,6.06,90.91,1,Ar,3106
C,0,0,0,0,1526,1.3,3.03,6.06,90.91,1,Ar,1685
C,0,0,0,0,1601,1.29,3.03,6.06,90.91,1,Ar,1128
C,0,0,0,0,1642,1.25,3.03,6.06,90.91,1,Ar,838
C,0,0,0,0,1744,1.31,3.03,6.06,90.91,1,Ar,439
C,0,0,0,0,1800,1.28,3.03,6.06,90.91,1,Ar,397
C,0,0,0,0,1865,1.26,3.03,6.06,90.91,1,Ar,204
C,0,0,0,0,1935,1.32,3.03,6.06,90.91,1,Ar,129
C,0,0,0,0,2025,1.29,3.03,6.06,90.91,1,Ar,91
C,0,0,0,0,1417,5.31,3.03,6.06,90.91,1,Ar,2098
C,0,0,0,0,1513,5.4,3.03,6.06,90.91,1,Ar,969
C,0,0,0,0,1533,5.19,3.03,6.06,90.91,1,Ar,751
C,0,0,0,0,1636,5.27,3.03,6.06,90.91,1,Ar,355
C,0,0,0,0,1616,5.29,3.03,6.06,90.91,1,Ar,288
C,0,0,0,0,1704,5.09,3.03,6.06,90.91,1,Ar,187
C,0,0,0,0,1816,5.37,3.03,6.06,90.91,1,Ar,79
C,0,0,0,0,1831,5.27,3.03,6.06,90.91,1,Ar,74
C,0,0,0,0,1876,5.18,3.03,6.06,90.91,1,Ar,61
C,0,0,0,0,2082,5.68,3.03,6.06,90.91,1,Ar,16
C,0,0,0,0,1983,5.08,3.03,6.06,90.91,1,Ar,31
CC,2,0,0,0,2216,0.62,0.2012,0.7062,99.0926,1,Ar,133
CC,2,0,0,0,2497,0.537,0.2012,0.7062,99.0926,1,Ar,68
CC,2,0,0,0,1757,1.179,0.03,0.1052,99.8648,1,Ar,250
CC,2,0,0,0,1817,1.209,0.03,0.1052,99.8648,1,Ar,195
CC,2,0,0,0,2012,1.183,0.03,0.1052,99.8648,1,Ar,115
CC,2,0,0,0,2450,1.2,0.01,0.1002,99.8898,0.35,Ar,70
CC,2,0,0,0,2121,1.1,0.015,0.0972,99.8878,0.54,Ar,100
CC,2,0,0,0,1232,1.22,1.75,6.14,92.11,1,Ar,966
CC,2,0,0,0,1307,1.24,1.75,6.14,92.11,1,Ar,508
CC,2,0,0,0,1384,1.25,1.75,6.14,92.11,1,Ar,279
CC,2,0,0,0,1426,1.22,1.75,6.14,92.11,1,Ar,194
CC,2,0,0,0,1467,1.18,1.75,6.14,92.11,1,Ar,183
CC,2,0,0,0,1172,1.21,1.75,6.14,92.11,1,Ar,1835
CC,2,0,0,0,1573,1.2,1.75,6.14,92.11,1,Ar,69
CC,2,0,0,0,1545,1.23,1.75,6.14,92.11,1,Ar,80
CC,2,0,0,0,1290,5.5,1.75,6.14,92.11,1,Ar,287
CC,2,0,0,0,1352,5.45,1.75,6.14,92.11,1,Ar,148
CC,2,0,0,0,1422,5.44,1.75,6.14,92.11,1,Ar,77
CC,2,0,0,0,1203,5.39,1.75,6.14,92.11,1,Ar,774
CC,2,0,0,0,1133,5.41,1.75,6.14,92.11,1,Ar,1988
CC,2,0,0,0,1234,5.37,1.75,6.14,92.11,1,Ar,484
CC,2,0,0,0,1165,5.3,1.75,6.14,92.11,1,Ar,1213
CC,2,0,0,0,1520.8366,5,0.75,2.625,96.625,1,Ar,54.0692
CC,2,0,0,0,1499.6655,5,0.75,2.625,96.625,1,Ar,65.4036
CC,2,0,0,0,1445.0085,5,0.75,2.625,96.625,1,Ar,104.4403
CC,2,0,0,0,1394.9864,5,0.75,2.625,96.625,1,Ar,154.1045
CC,2,0,0,0,1339.2073,5,0.75,2.625,96.625,1,Ar,236.6401
CC,2,0,0,0,1280.7229,5,0.75,2.625,96.625,1,Ar,429.0896
CC,2,0,0,0,1255.7366,5,0.75,2.625,96.625,1,Ar,566.4343
CC,2,0,0,0,1215.3924,5,0.75,2.625,96.625,1,Ar,956.0299
CC,2,0,0,0,1191.4355,5,0.75,2.625,96.625,1,Ar,1252.2099
CC,2,0,0,0,1145.4458,5,0.75,2.625,96.625,1,Ar,2457.1313
CC,2,0,0,0,1337.1814,5,1.5,5.25,93.25,1,Ar,174.8469
CC,2,0,0,0,1284.004,5,1.5,5.25,93.25,1,Ar,306.2783
CC,2,0,0,0,1224.2651,5,1.5,5.25,93.25,1,Ar,592.563
CC,2,0,0,0,1215.6306,5,1.5,5.25,93.25,1,Ar,635.5337
CC,2,0,0,0,1188.4187,5,1.5,5.25,93.25,1,Ar,941.8159
CC,2,0,0,0,1171.4617,5,1.5,5.25,93.25,1,Ar,1170.5743
CC,2,0,0,0,1132.6711,5,1.5,5.25,93.25,1,Ar,1872.1249
CC,2,0,0,0,1372.3572,5,1.5,5.25,93.25,1,Ar,124.6877
